Den,Hodina,Marginální cena ČR (Kč/MWh)
2023-01-07,9,3094.916
2023-01-07,10,3264.504
2023-01-07,11,3032.854
2023-01-07,12,2958.043
2023-01-07,13,2886.6
2023-01-07,14,2817.803
2023-01-07,15,2940.483
2023-01-07,16,2972.717
2023-01-07,17,2405.259
2023-01-07,18,2498.352
2023-01-07,19,2766.325
2023-01-07,20,2521.686
2023-01-07,21,2646.05
2023-01-07,22,2367.253
2023-01-07,23,2375.191
2023-01-07,24,1690.345
2023-01-08,1,1387.011
2023-01-08,2,1414.915
2023-01-08,3,1243.884
2023-01-08,4,941.753
2023-01-08,5,1208.764
2023-01-08,6,1197.458
2023-01-08,7,1332.647
2023-01-08,8,1512.097
2023-01-08,9,1900.586
2023-01-08,10,2346.565
2023-01-08,11,2463.232
2023-01-08,12,2498.593
2023-01-08,13,2446.153
2023-01-08,14,2381.445
2023-01-08,15,2508.696
2023-01-08,16,2595.775
2023-01-08,17,3021.308
2023-01-08,18,3222.889
2023-01-08,19,3074.951
2023-01-08,20,2878.902
2023-01-08,21,2886.6
2023-01-08,22,2551.033
2023-01-08,23,2411.273
2023-01-08,24,1956.874
2023-01-09,1,1802.369
2023-01-09,2,1544.476
2023-01-09,3,1446.117
2023-01-09,4,945.446
2023-01-09,5,1180.308
2023-01-09,6,1805.487
2023-01-09,7,2719.506
2023-01-09,8,3957.39
2023-01-09,9,4318.2
2023-01-09,10,4279.816
2023-01-09,11,3985.219
2023-01-09,12,4078.06
2023-01-09,13,3818.009
2023-01-09,14,3807.693
2023-01-09,15,3834.082
2023-01-09,16,4018.085
2023-01-09,17,4190.093
2023-01-09,18,4220.561
2023-01-09,19,4370.498
2023-01-09,20,4217.442
2023-01-09,21,3939.638
2023-01-09,22,3366.757
2023-01-09,23,3166.68
2023-01-09,24,2598.357
2023-01-10,1,2544.808
2023-01-10,2,2313.833
2023-01-10,3,2269.701
2023-01-10,4,2175.44
2023-01-10,5,2293.925
2023-01-10,6,2604.771
2023-01-10,7,3424.338
2023-01-10,8,4021.565
2023-01-10,9,4181.305
2023-01-10,10,4065.218
2023-01-10,11,3961.363
2023-01-10,12,3813.855
2023-01-10,13,3717.435
2023-01-10,14,3727.989
2023-01-10,15,3795.147
2023-01-10,16,3809.538
2023-01-10,17,3779.796
2023-01-10,18,3860.146
2023-01-10,19,3723.431
2023-01-10,20,3563.451
2023-01-10,21,3280.668
2023-01-10,22,2735.729
2023-01-10,23,2498.757
2023-01-10,24,1626.903
2023-01-11,1,468.007
2023-01-11,2,130.456
2023-01-11,3,190.038
2023-01-11,4,47.089
2023-01-11,5,363.979
2023-01-11,6,1369.425
2023-01-11,7,2736.447
2023-01-11,8,3733.725
2023-01-11,9,3988.631
2023-01-11,10,4266.119
2023-01-11,11,3873.07
2023-01-11,12,3748.381
2023-01-11,13,3791.866
2023-01-11,14,3436.296
2023-01-11,15,3551.856
2023-01-11,16,3559.544
2023-01-11,17,3678.468
2023-01-11,18,3795.229
2023-01-11,19,3729.161
2023-01-11,20,3747.9
2023-01-11,21,3511.013
2023-01-11,22,3075.44
2023-01-11,23,2973.815
2023-01-11,24,2482.263
2023-01-12,1,1850.695
2023-01-12,2,1927.367
2023-01-12,3,1469.74
2023-01-12,4,1483.2
2023-01-12,5,1442.34
2023-01-12,6,1880.739
2023-01-12,7,3175.504
2023-01-12,8,3845.6
2023-01-12,9,3730.713
2023-01-12,10,4086.19
2023-01-12,11,3672.067
2023-01-12,12,3475.942
2023-01-12,13,3298.804
2023-01-12,14,3359.853
2023-01-12,15,3244.725
2023-01-12,16,2928.665
2023-01-12,17,2950.777
2023-01-12,18,3240.879
2023-01-12,19,3534.347
2023-01-12,20,3421.142
2023-01-12,21,3450.945
2023-01-12,22,2723.646
2023-01-12,23,2468.395
2023-01-12,24,1936.26
2023-01-13,1,2107.076
2023-01-13,2,1938.251
2023-01-13,3,2065.05
2023-01-13,4,1350.363
2023-01-13,5,1517.748
2023-01-13,6,1950.258
2023-01-13,7,2426.235
2023-01-13,8,3285.012
2023-01-13,9,3388.997
2023-01-13,10,3342.168
2023-01-13,11,3090.25
2023-01-13,12,3501.387
2023-01-13,13,3559.503
2023-01-13,14,3090.01
2023-01-13,15,2868.832
2023-01-13,16,2961.29
2023-01-13,17,3109.222
2023-01-13,18,2989.868
2023-01-13,19,4066.94
2023-01-13,20,4103.443
2023-01-13,21,4154.115
2023-01-13,22,3192.314
2023-01-13,23,3242.025
2023-01-13,24,2599.143
2023-01-14,1,2665.665
2023-01-14,2,2595.061
2023-01-14,3,2189.688
2023-01-14,4,1925.523
2023-01-14,5,1921.44
2023-01-14,6,1921.44
2023-01-14,7,1904.39
2023-01-14,8,2675.031
2023-01-14,9,2250.446
2023-01-14,10,2987.466
2023-01-14,11,2069.853
2023-01-14,12,2335.219
2023-01-14,13,2602.746
2023-01-14,14,2177.2
2023-01-14,15,2258.611
2023-01-14,16,1853.478
2023-01-14,17,2389.733
2023-01-14,18,2742.273
2023-01-14,19,3391.158
2023-01-14,20,2809.995
2023-01-14,21,2969.215
2023-01-14,22,2521.575
2023-01-14,23,2820.081
2023-01-14,24,1853.478
2023-01-15,1,606.139
2023-01-15,2,1101.328
2023-01-15,3,507.197
2023-01-15,4,130.161
2023-01-15,5,100.383
2023-01-15,6,126.559
2023-01-15,7,412.097
2023-01-15,8,1061.703
2023-01-15,9,2401.5
2023-01-15,10,3327.759
2023-01-15,11,3722.325
2023-01-15,12,3482.175
2023-01-15,13,3700.471
2023-01-15,14,3001.875
2023-01-15,15,2745.635
2023-01-15,16,2881.8
2023-01-15,17,2843.856
2023-01-15,18,3496.584
2023-01-15,19,3362.1
2023-01-15,20,3722.325
2023-01-15,21,3437.027
2023-01-15,22,2797.507
2023-01-15,23,2834.25
2023-01-15,24,1592.915
2023-01-16,1,1439.94
2023-01-16,2,1439.94
2023-01-16,3,1504.966
2023-01-16,4,1346.12
2023-01-16,5,1518.884
2023-01-16,6,2087.565
2023-01-16,7,3710.347
2023-01-16,8,4201.764
2023-01-16,9,4462.83
2023-01-16,10,4079.15
2023-01-16,11,3801.528
2023-01-16,12,3733.622
2023-01-16,13,3649.879
2023-01-16,14,3613.407
2023-01-16,15,3641.721
2023-01-16,16,3787.851
2023-01-16,17,3787.851
2023-01-16,18,4002.126
2023-01-16,19,4168.411
2023-01-16,20,3509.029
2023-01-16,21,3079.278
2023-01-16,22,3079.038
2023-01-16,23,2856.845
2023-01-16,24,2474.604
2023-01-17,1,2320.531
2023-01-17,2,2242.884
2023-01-17,3,2184.41
2023-01-17,4,2173.865
2023-01-17,5,2222.274
2023-01-17,6,2376.369
2023-01-17,7,2932.357
2023-01-17,8,3603.377
2023-01-17,9,3660.174
2023-01-17,10,3516.864
2023-01-17,11,3152.356
2023-01-17,12,2864.297
2023-01-17,13,3037.084
2023-01-17,14,3179.676
2023-01-17,15,3579.173
2023-01-17,16,3986.098
2023-01-17,17,4336.467
2023-01-17,18,4540.649
2023-01-17,19,4356.597
2023-01-17,20,4274.877
2023-01-17,21,3762.505
2023-01-17,22,3544.184
2023-01-17,23,3415.252
2023-01-17,24,3086.213
2023-01-18,1,2465.928
2023-01-18,2,2562.466
2023-01-18,3,2561.269
2023-01-18,4,2208.411
2023-01-18,5,2390.709
2023-01-18,6,2536.835
2023-01-18,7,3622.475
2023-01-18,8,4085.525
2023-01-18,9,4538.275
2023-01-18,10,4419.458
2023-01-18,11,3953.533
2023-01-18,12,3764.289
2023-01-18,13,3477.068
2023-01-18,14,3541.268
2023-01-18,15,3596.125
2023-01-18,16,3765.007
2023-01-18,17,3777.943
2023-01-18,18,3955.45
2023-01-18,19,3873.763
2023-01-18,20,3616.486
2023-01-18,21,3352.502
2023-01-18,22,3180.026
2023-01-18,23,3151.041
2023-01-18,24,2533.96
2023-01-19,1,2618.831
2023-01-19,2,2393.696
2023-01-19,3,2244.404
2023-01-19,4,2172.869
2023-01-19,5,2268.09
2023-01-19,6,2484.611
2023-01-19,7,2813.58
2023-01-19,8,3551.427
2023-01-19,9,3815.32
2023-01-19,10,3584.683
2023-01-19,11,3825.608
2023-01-19,12,3767.231
2023-01-19,13,3759.335
2023-01-19,14,3852.643
2023-01-19,15,3947.625
2023-01-19,16,4336.646
2023-01-19,17,4417.991
2023-01-19,18,4620.635
2023-01-19,19,4563.215
2023-01-19,20,4580.441
2023-01-19,21,4181.851
2023-01-19,22,3787.806
2023-01-19,23,3613.632
2023-01-19,24,3246.144
2023-01-20,1,3337.079
2023-01-20,2,3228.961
2023-01-20,3,2871.835
2023-01-20,4,2824.234
2023-01-20,5,3287.086
2023-01-20,6,3484.666
2023-01-20,7,4210.159
2023-01-20,8,4977.034
2023-01-20,9,5622.635
2023-01-20,10,5262.4
2023-01-20,11,5019.612
2023-01-20,12,4819.162
2023-01-20,13,4542.408
2023-01-20,14,4357.267
2023-01-20,15,4362.051
2023-01-20,16,4592.64
2023-01-20,17,4784.0
2023-01-20,18,4980.622
2023-01-20,19,4903.6
2023-01-20,20,4750.99
2023-01-20,21,3971.916
2023-01-20,22,3606.418
2023-01-20,23,3356.933
2023-01-20,24,3081.853
2023-01-21,1,2876.858
2023-01-21,2,2680.236
2023-01-21,3,2878.054
2023-01-21,4,2746.255
2023-01-21,5,2703.678
2023-01-21,6,2682.867
2023-01-21,7,2727.358
2023-01-21,8,3091.421
2023-01-21,9,3358.607
2023-01-21,10,4080.513
2023-01-21,11,3853.751
2023-01-21,12,3651.149
2023-01-21,13,3425.822
2023-01-21,14,3169.161
2023-01-21,15,3151.46
2023-01-21,16,3250.728
2023-01-21,17,3449.742
2023-01-21,18,4160.166
2023-01-21,19,4280.006
2023-01-21,20,3482.274
2023-01-21,21,3355.737
2023-01-21,22,3139.261
2023-01-21,23,3032.099
2023-01-21,24,2665.645
2023-01-22,1,2835.477
2023-01-22,2,2652.728
2023-01-22,3,2599.147
2023-01-22,4,2579.772
2023-01-22,5,2637.898
2023-01-22,6,2685.738
2023-01-22,7,2693.392
2023-01-22,8,2818.015
2023-01-22,9,3107.926
2023-01-22,10,3358.368
2023-01-22,11,3533.462
2023-01-22,12,3754.962
2023-01-22,13,3792.277
2023-01-22,14,3463.138
2023-01-22,15,3648.518
2023-01-22,16,3710.231
2023-01-22,17,4091.038
2023-01-22,18,4592.401
2023-01-22,19,4739.748
2023-01-22,20,4763.19
2023-01-22,21,4313.972
2023-01-22,22,3988.182
2023-01-22,23,3802.323
2023-01-22,24,3559.057
2023-01-23,1,3582.0
2023-01-23,2,3396.452
2023-01-23,3,3601.82
2023-01-23,4,3565.762
2023-01-23,5,3610.895
2023-01-23,6,3623.074
2023-01-23,7,4541.498
2023-01-23,8,5410.014
2023-01-23,9,6161.756
2023-01-23,10,6464.555
2023-01-23,11,5983.373
2023-01-23,12,5508.877
2023-01-23,13,5286.793
2023-01-23,14,5244.048
2023-01-23,15,5255.033
2023-01-23,16,5229.481
2023-01-23,17,5362.97
2023-01-23,18,5943.732
2023-01-23,19,5923.912
2023-01-23,20,5329.777
2023-01-23,21,4864.834
2023-01-23,22,4403.233
2023-01-23,23,4113.091
2023-01-23,24,3944.976
2023-01-24,1,3935.794
2023-01-24,2,3823.581
2023-01-24,3,3731.663
2023-01-24,4,3589.845
2023-01-24,5,3670.781
2023-01-24,6,3916.455
2023-01-24,7,4383.689
2023-01-24,8,5015.66
2023-01-24,9,5995.013
2023-01-24,10,6122.266
2023-01-24,11,5698.008
2023-01-24,12,5490.773
2023-01-24,13,5202.84
2023-01-24,14,4919.444
2023-01-24,15,5148.405
2023-01-24,16,5207.615
2023-01-24,17,5361.848
2023-01-24,18,5968.75
2023-01-24,19,5968.75
2023-01-24,20,5525.153
2023-01-24,21,5124.053
2023-01-24,22,4510.226
2023-01-24,23,4199.374
2023-01-24,24,3873.48
2023-01-25,1,3603.882
2023-01-25,2,3581.738
2023-01-25,3,3584.834
2023-01-25,4,3500.546
2023-01-25,5,3475.784
2023-01-25,6,3582.929
2023-01-25,7,4080.32
2023-01-25,8,4775.334
2023-01-25,9,5358.202
2023-01-25,10,5357.25
2023-01-25,11,5057.72
2023-01-25,12,4785.334
2023-01-25,13,4600.092
2023-01-25,14,4409.612
2023-01-25,15,4567.472
2023-01-25,16,4697.713
2023-01-25,17,4742.714
2023-01-25,18,4916.527
2023-01-25,19,4998.91
2023-01-25,20,4666.046
2023-01-25,21,4205.798
2023-01-25,22,3995.08
2023-01-25,23,3931.507
2023-01-25,24,3689.359
2023-01-26,1,3573.0
2023-01-26,2,3366.957
2023-01-26,3,3284.302
2023-01-26,4,3223.799
2023-01-26,5,3239.52
2023-01-26,6,3406.498
2023-01-26,7,3942.925
2023-01-26,8,4451.005
2023-01-26,9,4738.989
2023-01-26,10,4842.368
2023-01-26,11,4699.686
2023-01-26,12,4664.909
2023-01-26,13,4279.025
2023-01-26,14,4343.339
2023-01-26,15,4274.261
2023-01-26,16,4194.464
2023-01-26,17,4236.625
2023-01-26,18,4435.284
2023-01-26,19,4439.81
2023-01-26,20,4229.479
2023-01-26,21,3927.918
2023-01-26,22,3687.336
2023-01-26,23,3608.73
2023-01-26,24,3281.92
2023-01-27,1,3220.664
2023-01-27,2,3186.356
2023-01-27,3,3130.367
2023-01-27,4,2976.934
2023-01-27,5,3083.67
2023-01-27,6,3226.143
2023-01-27,7,3624.974
2023-01-27,8,4195.582
2023-01-27,9,4645.875
2023-01-27,10,4745.702
2023-01-27,11,4645.875
2023-01-27,12,4526.75
2023-01-27,13,4361.405
2023-01-27,14,4288.5
2023-01-27,15,4324.238
2023-01-27,16,4407.625
2023-01-27,17,4479.1
2023-01-27,18,4718.541
2023-01-27,19,4781.678
2023-01-27,20,4618.953
2023-01-27,21,4322.57
2023-01-27,22,3953.997
2023-01-27,23,3745.766
2023-01-27,24,3281.656
2023-01-28,1,3333.118
2023-01-28,2,3231.623
2023-01-28,3,3192.312
2023-01-28,4,3114.642
2023-01-28,5,2996.232
2023-01-28,6,2930.475
2023-01-28,7,3104.159
2023-01-28,8,3260.928
2023-01-28,9,3464.87
2023-01-28,10,3818.909
2023-01-28,11,3852.979
2023-01-28,12,3756.011
2023-01-28,13,3506.564
2023-01-28,14,3414.599
2023-01-28,15,3381.721
2023-01-28,16,3520.62
2023-01-28,17,3675.483
2023-01-28,18,3929.457
2023-01-28,19,4165.563
2023-01-28,20,3926.837
2023-01-28,21,3591.619
2023-01-28,22,3485.121
2023-01-28,23,3390.536
2023-01-28,24,3350.272
2023-01-29,1,3701.929
2023-01-29,2,3106.542
2023-01-29,3,2870.198
2023-01-29,4,2615.27
2023-01-29,5,2714.144
2023-01-29,6,2963.353
2023-01-29,7,3178.017
2023-01-29,8,3197.077
2023-01-29,9,3756.964
2023-01-29,10,3732.663
2023-01-29,11,3051.03
2023-01-29,12,2965.259
2023-01-29,13,2743.925
2023-01-29,14,2774.183
2023-01-29,15,2953.824
2023-01-29,16,3096.774
2023-01-29,17,3144.9
2023-01-29,18,4038.576
2023-01-29,19,3803.423
2023-01-29,20,3529.197
2023-01-29,21,2776.566
2023-01-29,22,2515.205
2023-01-29,23,2285.056
2023-01-29,24,2619.321
2023-01-30,1,2432.527
2023-01-30,2,2556.838
2023-01-30,3,1763.493
2023-01-30,4,441.649
2023-01-30,5,2122.586
2023-01-30,6,2874.653
2023-01-30,7,6471.548
2023-01-30,8,3711.9
2023-01-30,9,5646.469
2023-01-30,10,3591.646
2023-01-30,11,3468.051
2023-01-30,12,3291.01
2023-01-30,13,3305.564
2023-01-30,14,3311.768
2023-01-30,15,5249.2
2023-01-30,16,3261.185
2023-01-30,17,3606.916
2023-01-30,18,3316.54
2023-01-30,19,3404.106
2023-01-30,20,4424.36
2023-01-30,21,3079.849
2023-01-30,22,2656.095
2023-01-30,23,2642.256
2023-01-30,24,2157.898
2023-01-31,1,2455.128
2023-01-31,2,2298.352
2023-01-31,3,2341.65
2023-01-31,4,2384.71
2023-01-31,5,2518.172
2023-01-31,6,2605.243
2023-01-31,7,3431.47
2023-01-31,8,4207.262
2023-01-31,9,4310.51
2023-01-31,10,4026.22
2023-01-31,11,3967.458
2023-01-31,12,3389.599
2023-01-31,13,3368.902
2023-01-31,14,3636.301
2023-01-31,15,4282.2
2023-01-31,16,4940.707
2023-01-31,17,4758.0
2023-01-31,18,4044.3
2023-01-31,19,4136.605
2023-01-31,20,3806.4
2023-01-31,21,3252.093
2023-01-31,22,2854.8
2023-01-31,23,2943.775
2023-01-31,24,2416.112
2023-02-01,1,2439.753
2023-02-01,2,2286.912
2023-02-01,3,2116.719
2023-02-01,4,2278.117
2023-02-01,5,2372.008
2023-02-01,6,2776.098
2023-02-01,7,4159.75
2023-02-01,8,3969.115
2023-02-01,9,4849.793
2023-02-01,10,4159.75
2023-02-01,11,4483.497
2023-02-01,12,4628.97
2023-02-01,13,4414.564
2023-02-01,14,4094.145
2023-02-01,15,4394.598
2023-02-01,16,4159.75
2023-02-01,17,4397.45
2023-02-01,18,3291.194
2023-02-01,19,3730.464
2023-02-01,20,3939.164
2023-02-01,21,3803.2
2023-02-01,22,2738.542
2023-02-01,23,2560.742
2023-02-01,24,2377.238
2023-02-02,1,2158.615
2023-02-02,2,2474.097
2023-02-02,3,2207.901
2023-02-02,4,2210.997
2023-02-02,5,2262.188
2023-02-02,6,2457.906
2023-02-02,7,3165.301
2023-02-02,8,3541.499
2023-02-02,9,3918.888
2023-02-02,10,4242.942
2023-02-02,11,4049.843
2023-02-02,12,3981.27
2023-02-02,13,3734.837
2023-02-02,14,3636.739
2023-02-02,15,3843.886
2023-02-02,16,3890.316
2023-02-02,17,3982.937
2023-02-02,18,4242.228
2023-02-02,19,4360.087
2023-02-02,20,4109.368
2023-02-02,21,3743.646
2023-02-02,22,3550.785
2023-02-02,23,3286.256
2023-02-02,24,2964.107
2023-02-03,1,2592.668
2023-02-03,2,2410.46
2023-02-03,3,2260.044
2023-02-03,4,2127.421
2023-02-03,5,2450.793
2023-02-03,6,2874.047
2023-02-03,7,3219.72
2023-02-03,8,3608.098
2023-02-03,9,3770.377
2023-02-03,10,3605.963
2023-02-03,11,2677.366
2023-02-03,12,3262.188
2023-02-03,13,4156.62
2023-02-03,14,3796.0
2023-02-03,15,3128.141
2023-02-03,16,4040.605
2023-02-03,17,3243.445
2023-02-03,18,3415.214
2023-02-03,19,3541.431
2023-02-03,20,2779.147
2023-02-03,21,2569.655
2023-02-03,22,2772.504
2023-02-03,23,2459.096
2023-02-03,24,2587.211
2023-02-04,1,2151.146
2023-02-04,2,2396.937
2023-02-04,3,2457.198
2023-02-04,4,2790.535
2023-02-04,5,2881.164
2023-02-04,6,2804.058
2023-02-04,7,3061.949
2023-02-04,8,3677.375
2023-02-04,9,3895.408
2023-02-04,10,4029.217
2023-02-04,11,3893.51
2023-02-04,12,3710.116
2023-02-04,13,3531.229
2023-02-04,14,3164.203
2023-02-04,15,3181.285
2023-02-04,16,3359.697
2023-02-04,17,3685.916
2023-02-04,18,4040.13
2023-02-04,19,4369.196
2023-02-04,20,4269.551
2023-02-04,21,3987.698
2023-02-04,22,3753.532
2023-02-04,23,3615.453
2023-02-04,24,3251.511
2023-02-05,1,2553.285
2023-02-05,2,2682.111
2023-02-05,3,2563.724
2023-02-05,4,2791.721
2023-02-05,5,2782.705
2023-02-05,6,2696.821
2023-02-05,7,2731.459
2023-02-05,8,2753.286
2023-02-05,9,2870.013
2023-02-05,10,2801.448
2023-02-05,11,2790.297
2023-02-05,12,2906.313
2023-02-05,13,2763.725
2023-02-05,14,2543.083
2023-02-05,15,2607.852
2023-02-05,16,2760.878
2023-02-05,17,3166.339
2023-02-05,18,3568.003
2023-02-05,19,4072.396
2023-02-05,20,4079.751
2023-02-05,21,3948.789
2023-02-05,22,3646.77
2023-02-05,23,3697.067
2023-02-05,24,3420.671
2023-02-06,1,3456.8
2023-02-06,2,3426.523
2023-02-06,3,3461.33
2023-02-06,4,3380.512
2023-02-06,5,3339.984
2023-02-06,6,3550.491
2023-02-06,7,4189.88
2023-02-06,8,4783.496
2023-02-06,9,5087.218
2023-02-06,10,4789.933
2023-02-06,11,4412.784
2023-02-06,12,4273.558
2023-02-06,13,4008.934
2023-02-06,14,3790.322
2023-02-06,15,3880.437
2023-02-06,16,4038.973
2023-02-06,17,4334.112
2023-02-06,18,4742.73
2023-02-06,19,5089.84
2023-02-06,20,4896.259
2023-02-06,21,4439.246
2023-02-06,22,3969.837
2023-02-06,23,3807.248
2023-02-06,24,3671.36
2023-02-07,1,3488.474
2023-02-07,2,3410.788
2023-02-07,3,3359.077
2023-02-07,4,3341.204
2023-02-07,5,3374.805
2023-02-07,6,3554.245
2023-02-07,7,4063.968
2023-02-07,8,4719.293
2023-02-07,9,5103.433
2023-02-07,10,4571.786
2023-02-07,11,4126.403
2023-02-07,12,3620.015
2023-02-07,13,3604.049
2023-02-07,14,3535.419
2023-02-07,15,3765.14
2023-02-07,16,4098.283
2023-02-07,17,4527.223
2023-02-07,18,5296.456
2023-02-07,19,5852.648
2023-02-07,20,5457.07
2023-02-07,21,4743.838
2023-02-07,22,4484.329
2023-02-07,23,4133.313
2023-02-07,24,3889.056
2023-02-08,1,3808.129
2023-02-08,2,3691.607
2023-02-08,3,3567.238
2023-02-08,4,3519.916
2023-02-08,5,3471.167
2023-02-08,6,3602.908
2023-02-08,7,4178.384
2023-02-08,8,4676.099
2023-02-08,9,5156.693
2023-02-08,10,4254.718
2023-02-08,11,3358.687
2023-02-08,12,3264.043
2023-02-08,13,3247.635
2023-02-08,14,3250.013
2023-02-08,15,3400.778
2023-02-08,16,3584.597
2023-02-08,17,3882.561
2023-02-08,18,4375.282
2023-02-08,19,4576.461
2023-02-08,20,4052.825
2023-02-08,21,3737.027
2023-02-08,22,3478.301
2023-02-08,23,3183.666
2023-02-08,24,3024.103
2023-02-09,1,2772.789
2023-02-09,2,2936.995
2023-02-09,3,2860.934
2023-02-09,4,2846.954
2023-02-09,5,2964.955
2023-02-09,6,3268.962
2023-02-09,7,3835.51
2023-02-09,8,4366.989
2023-02-09,9,3777.931
2023-02-09,10,3428.43
2023-02-09,11,3040.542
2023-02-09,12,2660.001
2023-02-09,13,2602.185
2023-02-09,14,2603.607
2023-02-09,15,2816.388
2023-02-09,16,3668.697
2023-02-09,17,3991.423
2023-02-09,18,4028.15
2023-02-09,19,4028.15
2023-02-09,20,3569.652
2023-02-09,21,3820.108
2023-02-09,22,3158.307
2023-02-09,23,2853.826
2023-02-09,24,2751.463
2023-02-10,1,2975.464
2023-02-10,2,2958.881
2023-02-10,3,2747.092
2023-02-10,4,2795.657
2023-02-10,5,2861.515
2023-02-10,6,3071.172
2023-02-10,7,3689.481
2023-02-10,8,4394.969
2023-02-10,9,4667.404
2023-02-10,10,3735.439
2023-02-10,11,3094.388
2023-02-10,12,3242.924
2023-02-10,13,2990.626
2023-02-10,14,2952.248
2023-02-10,15,3092.493
2023-02-10,16,3447.132
2023-02-10,17,3790.4
2023-02-10,18,4027.3
2023-02-10,19,3973.761
2023-02-10,20,3560.37
2023-02-10,21,3366.349
2023-02-10,22,3589.509
2023-02-10,23,2810.582
2023-02-10,24,2746.145
2023-02-11,1,2843.037
2023-02-11,2,2843.037
2023-02-11,3,2828.349
2023-02-11,4,2843.037
2023-02-11,5,2843.037
2023-02-11,6,3900.322
2023-02-11,7,3316.6
2023-02-11,8,3671.95
2023-02-11,9,3719.33
2023-02-11,10,3719.33
2023-02-11,11,3698.009
2023-02-11,12,3193.175
2023-02-11,13,2870.754
