Den,Hodina,Marginální cena ČR (Kč/MWh)
05.01.2013,23,938.135
05.01.2013,24,771.806
06.01.2013,1,613.084
06.01.2013,2,481.745
06.01.2013,3,378.55
06.01.2013,4,290.061
06.01.2013,5,250.0
06.01.2013,6,253.55
06.01.2013,7,240.873
06.01.2013,8,348.378
06.01.2013,9,460.954
06.01.2013,10,595.843
06.01.2013,11,649.849
06.01.2013,12,786.766
06.01.2013,13,801.979
06.01.2013,14,709.94
06.01.2013,15,587.475
06.01.2013,16,544.118
06.01.2013,17,605.731
06.01.2013,18,811.36
06.01.2013,19,963.49
06.01.2013,20,963.49
06.01.2013,21,941.685
06.01.2013,22,870.437
06.01.2013,23,844.575
06.01.2013,24,670.893
07.01.2013,1,670.549
07.01.2013,2,611.053
07.01.2013,3,509.423
07.01.2013,4,459.63
07.01.2013,5,445.075
07.01.2013,6,662.123
07.01.2013,7,1013.74
07.01.2013,8,1149.075
07.01.2013,9,1187.378
07.01.2013,10,1279.048
07.01.2013,11,1348.248
07.01.2013,12,1378.89
07.01.2013,13,1378.89
07.01.2013,14,1421.789
07.01.2013,15,1395.998
07.01.2013,16,1429.96
07.01.2013,17,1547.421
07.01.2013,18,1659.775
07.01.2013,19,1608.705
07.01.2013,20,1436.344
07.01.2013,21,1225.68
07.01.2013,22,1046.935
07.01.2013,23,970.33
07.01.2013,24,852.614
08.01.2013,1,920.88
08.01.2013,2,864.604
08.01.2013,3,801.166
08.01.2013,4,746.169
08.01.2013,5,747.959
08.01.2013,6,853.349
08.01.2013,7,1058.245
08.01.2013,8,1453.711
08.01.2013,9,1456.269
08.01.2013,10,1535.056
08.01.2013,11,1534.8
08.01.2013,12,1534.288
08.01.2013,13,1527.126
08.01.2013,14,1509.22
08.01.2013,15,1483.64
08.01.2013,16,1435.038
08.01.2013,17,1527.126
08.01.2013,18,1779.601
08.01.2013,19,1755.044
08.01.2013,20,1610.261
08.01.2013,21,1460.362
08.01.2013,22,1183.075
08.01.2013,23,1048.78
08.01.2013,24,863.325
09.01.2013,1,907.081
09.01.2013,2,886.402
09.01.2013,3,855.766
09.01.2013,4,818.492
09.01.2013,5,834.831
09.01.2013,6,919.08
09.01.2013,7,1087.578
09.01.2013,8,1557.33
09.01.2013,9,1596.902
09.01.2013,10,1594.349
09.01.2013,11,1582.86
09.01.2013,12,1608.39
09.01.2013,13,1596.136
09.01.2013,14,1582.86
09.01.2013,15,1553.245
09.01.2013,16,1498.611
09.01.2013,17,1504.994
09.01.2013,18,1674.768
09.01.2013,19,1670.428
09.01.2013,20,1569.329
09.01.2013,21,1395.98
09.01.2013,22,1111.321
09.01.2013,23,961.97
09.01.2013,24,855.766
10.01.2013,1,867.063
10.01.2013,2,820.16
10.01.2013,3,746.602
10.01.2013,4,736.094
10.01.2013,5,786.585
10.01.2013,6,867.832
10.01.2013,7,1015.204
10.01.2013,8,1432.717
10.01.2013,9,1460.91
10.01.2013,10,1512.17
10.01.2013,11,1470.649
10.01.2013,12,1524.985
10.01.2013,13,1536.262
10.01.2013,14,1537.8
10.01.2013,15,1542.157
10.01.2013,16,1537.8
10.01.2013,17,1592.904
10.01.2013,18,1760.268
10.01.2013,19,1804.608
10.01.2013,20,1624.942
10.01.2013,21,1505.506
10.01.2013,22,1281.756
10.01.2013,23,1123.876
10.01.2013,24,962.919
11.01.2013,1,916.505
11.01.2013,2,898.318
11.01.2013,3,849.65
11.01.2013,4,821.729
11.01.2013,5,856.309
11.01.2013,6,933.923
11.01.2013,7,1140.124
11.01.2013,8,1553.55
11.01.2013,9,1611.952
11.01.2013,10,1651.143
11.01.2013,11,1626.04
11.01.2013,12,1602.218
11.01.2013,13,1523.068
11.01.2013,14,1519.226
11.01.2013,15,1461.08
11.01.2013,16,1508.211
11.01.2013,17,1573.529
11.01.2013,18,1767.947
11.01.2013,19,1797.661
11.01.2013,20,1690.59
11.01.2013,21,1584.032
11.01.2013,22,1323.527
11.01.2013,23,1043.299
11.01.2013,24,947.755
12.01.2013,1,1024.6
12.01.2013,2,995.399
12.01.2013,3,947.755
12.01.2013,4,935.46
12.01.2013,5,924.702
12.01.2013,6,947.755
12.01.2013,7,957.745
12.01.2013,8,995.399
12.01.2013,9,1050.215
12.01.2013,10,1178.29
12.01.2013,11,1255.135
12.01.2013,12,1203.905
12.01.2013,13,1267.942
12.01.2013,14,1242.071
12.01.2013,15,1192.378
12.01.2013,16,1216.712
12.01.2013,17,1383.21
12.01.2013,18,1541.511
12.01.2013,19,1605.548
12.01.2013,20,1497.197
12.01.2013,21,1319.429
12.01.2013,22,1119.888
12.01.2013,23,1050.215
12.01.2013,24,967.735
13.01.2013,1,947.755
13.01.2013,2,870.91
13.01.2013,3,849.906
13.01.2013,4,784.331
13.01.2013,5,754.874
13.01.2013,6,751.288
13.01.2013,7,759.997
13.01.2013,8,804.311
13.01.2013,9,858.871
13.01.2013,10,973.37
13.01.2013,11,1033.053
13.01.2013,12,1063.279
13.01.2013,13,1029.211
13.01.2013,14,1026.649
13.01.2013,15,989.251
13.01.2013,16,988.739
13.01.2013,17,1128.341
13.01.2013,18,1316.611
13.01.2013,19,1447.248
13.01.2013,20,1331.98
13.01.2013,21,1220.811
13.01.2013,22,1035.614
13.01.2013,23,1012.817
13.01.2013,24,919.579
14.01.2013,1,916.761
14.01.2013,2,848.113
14.01.2013,3,742.835
14.01.2013,4,704.669
14.01.2013,5,781.257
14.01.2013,6,924.702
14.01.2013,7,1119.888
14.01.2013,8,1618.612
14.01.2013,9,1666.512
14.01.2013,10,1659.852
14.01.2013,11,1664.463
14.01.2013,12,1673.94
14.01.2013,13,1673.684
14.01.2013,14,1643.971
14.01.2013,15,1616.307
14.01.2013,16,1629.114
14.01.2013,17,1692.895
14.01.2013,18,2110.164
14.01.2013,19,2181.886
14.01.2013,20,1820.458
14.01.2013,21,1599.913
14.01.2013,22,1364.511
14.01.2013,23,998.985
14.01.2013,24,973.37
15.01.2013,1,998.79
15.01.2013,2,971.131
15.01.2013,3,921.96
15.01.2013,4,903.777
15.01.2013,5,919.655
15.01.2013,6,998.79
15.01.2013,7,1185.743
15.01.2013,8,1589.1
15.01.2013,9,1615.735
15.01.2013,10,1653.638
15.01.2013,11,1616.247
15.01.2013,12,1613.43
15.01.2013,13,1614.711
15.01.2013,14,1580.649
15.01.2013,15,1494.087
15.01.2013,16,1480.002
15.01.2013,17,1572.966
15.01.2013,18,1910.506
15.01.2013,19,1971.97
15.01.2013,20,1690.26
15.01.2013,21,1561.954
15.01.2013,22,1234.914
15.01.2013,23,1055.132
15.01.2013,24,973.18
16.01.2013,1,950.553
16.01.2013,2,910.136
16.01.2013,3,511.344
16.01.2013,4,786.073
16.01.2013,5,817.793
16.01.2013,6,973.575
16.01.2013,7,1152.891
16.01.2013,8,1635.074
16.01.2013,9,1715.906
16.01.2013,10,1777.81
16.01.2013,11,1753.765
16.01.2013,12,1766.299
16.01.2013,13,1718.464
16.01.2013,14,1722.046
16.01.2013,15,1677.792
16.01.2013,16,1660.909
16.01.2013,17,1676.257
16.01.2013,18,1972.218
16.01.2013,19,1944.08
16.01.2013,20,1723.325
16.01.2013,21,1556.543
16.01.2013,22,1151.1
16.01.2013,23,972.04
16.01.2013,24,927.019
17.01.2013,1,977.927
17.01.2013,2,919.44
17.01.2013,3,843.842
17.01.2013,4,843.075
17.01.2013,5,886.238
17.01.2013,6,968.732
17.01.2013,7,1176.372
17.01.2013,8,1566.368
17.01.2013,9,1640.179
17.01.2013,10,1773.242
17.01.2013,11,1763.026
17.01.2013,12,1749.745
17.01.2013,13,1685.64
17.01.2013,14,1661.122
17.01.2013,15,1539.807
17.01.2013,16,1519.63
17.01.2013,17,1655.758
17.01.2013,18,1943.339
17.01.2013,19,1861.866
17.01.2013,20,1685.64
17.01.2013,21,1532.4
17.01.2013,22,1365.624
17.01.2013,23,1089.792
17.01.2013,24,996.06
18.01.2013,1,986.755
18.01.2013,2,922.424
18.01.2013,3,794.53
18.01.2013,4,782.228
18.01.2013,5,849.891
18.01.2013,6,947.797
18.01.2013,7,1153.35
18.01.2013,8,1563.43
18.01.2013,9,1553.178
18.01.2013,10,1637.501
18.01.2013,11,1619.303
18.01.2013,12,1589.06
18.01.2013,13,1573.682
18.01.2013,14,1542.413
18.01.2013,15,1462.448
18.01.2013,16,1427.078
18.01.2013,17,1458.603
18.01.2013,18,1641.858
18.01.2013,19,1641.089
18.01.2013,20,1436.049
18.01.2013,21,1307.13
18.01.2013,22,1073.897
18.01.2013,23,973.684
18.01.2013,24,919.604
19.01.2013,1,894.231
19.01.2013,2,807.858
19.01.2013,3,774.282
19.01.2013,4,751.984
19.01.2013,5,727.636
19.01.2013,6,709.951
19.01.2013,7,748.396
19.01.2013,8,879.878
19.01.2013,9,921.399
19.01.2013,10,1081.586
19.01.2013,11,1126.439
19.01.2013,12,1125.926
19.01.2013,13,1071.334
19.01.2013,14,999.57
19.01.2013,15,964.457
19.01.2013,16,986.755
19.01.2013,17,1061.338
19.01.2013,18,1259.202
19.01.2013,19,1307.899
19.01.2013,20,1192.308
19.01.2013,21,1102.09
19.01.2013,22,945.491
19.01.2013,23,923.961
19.01.2013,24,830.668
20.01.2013,1,803.244
20.01.2013,2,698.418
20.01.2013,3,256.3
20.01.2013,4,256.3
20.01.2013,5,256.3
20.01.2013,6,489.02
20.01.2013,7,25.63
20.01.2013,8,589.746
20.01.2013,9,795.812
20.01.2013,10,910.121
20.01.2013,11,1026.738
20.01.2013,12,1061.082
20.01.2013,13,1037.246
20.01.2013,14,1017.255
20.01.2013,15,922.68
20.01.2013,16,900.126
20.01.2013,17,949.335
20.01.2013,18,1043.141
20.01.2013,19,1137.972
20.01.2013,20,1117.724
20.01.2013,21,957.537
20.01.2013,22,854.761
20.01.2013,23,821.185
20.01.2013,24,689.191
21.01.2013,1,677.013
21.01.2013,2,629.606
21.01.2013,3,562.981
21.01.2013,4,540.175
21.01.2013,5,549.913
21.01.2013,6,740.05
21.01.2013,7,994.25
21.01.2013,8,1271.0
21.01.2013,9,1332.5
21.01.2013,10,1392.719
21.01.2013,11,1435.0
21.01.2013,12,1411.681
21.01.2013,13,1417.319
21.01.2013,14,1409.375
21.01.2013,15,1312.0
21.01.2013,16,1256.65
21.01.2013,17,1332.5
21.01.2013,18,1511.875
21.01.2013,19,1350.694
21.01.2013,20,1230.0
21.01.2013,21,1230.0
21.01.2013,22,1031.15
21.01.2013,23,948.125
21.01.2013,24,847.675
22.01.2013,1,834.118
22.01.2013,2,819.52
22.01.2013,3,742.69
22.01.2013,4,758.824
22.01.2013,5,819.52
22.01.2013,6,896.35
22.01.2013,7,1024.4
22.01.2013,8,1423.916
22.01.2013,9,1564.259
22.01.2013,10,1582.698
22.01.2013,11,1598.576
22.01.2013,12,1573.478
22.01.2013,13,1584.235
22.01.2013,14,1580.393
22.01.2013,15,1524.819
22.01.2013,16,1471.038
22.01.2013,17,1537.368
22.01.2013,18,1835.725
22.01.2013,19,1818.31
22.01.2013,20,1608.308
22.01.2013,21,1485.38
22.01.2013,22,1306.11
22.01.2013,23,1101.742
22.01.2013,24,978.302
23.01.2013,1,757.76
23.01.2013,2,384.0
23.01.2013,3,382.208
23.01.2013,4,255.488
23.01.2013,5,409.6
23.01.2013,6,947.2
23.01.2013,7,1229.312
23.01.2013,8,1544.96
23.01.2013,9,1536.0
23.01.2013,10,1694.976
23.01.2013,11,1640.448
23.01.2013,12,1664.0
23.01.2013,13,1627.136
23.01.2013,14,1607.168
23.01.2013,15,1534.976
23.01.2013,16,1525.504
23.01.2013,17,1596.416
23.01.2013,18,2071.04
23.01.2013,19,2073.088
23.01.2013,20,1665.28
23.01.2013,21,1402.88
23.01.2013,22,1062.4
23.01.2013,23,1024.0
23.01.2013,24,923.904
24.01.2013,1,1003.324
24.01.2013,2,947.527
24.01.2013,3,923.98
24.01.2013,4,914.765
24.01.2013,5,955.461
24.01.2013,6,1002.044
24.01.2013,7,1231.631
24.01.2013,8,1714.865
24.01.2013,9,1919.625
24.01.2013,10,1902.22
24.01.2013,11,1894.03
24.01.2013,12,1803.424
24.01.2013,13,1771.174
24.01.2013,14,1738.668
24.01.2013,15,1691.062
24.01.2013,16,1618.884
24.01.2013,17,1678.264
24.01.2013,18,2090.088
24.01.2013,19,2203.73
24.01.2013,20,1837.209
24.01.2013,21,1559.247
24.01.2013,22,1369.588
24.01.2013,23,1177.37
24.01.2013,24,1017.401
25.01.2013,1,947.385
25.01.2013,2,947.385
25.01.2013,3,868.01
25.01.2013,4,863.145
25.01.2013,5,893.615
25.01.2013,6,970.43
25.01.2013,7,1252.853
25.01.2013,8,1774.427
25.01.2013,9,1942.395
25.01.2013,10,1951.101
25.01.2013,11,1845.608
25.01.2013,12,1804.384
25.01.2013,13,1679.688
25.01.2013,14,1587.51
25.01.2013,15,1510.695
25.01.2013,16,1436.184
25.01.2013,17,1518.376
25.01.2013,18,1766.745
25.01.2013,19,1762.392
25.01.2013,20,1567.282
25.01.2013,21,1431.063
25.01.2013,22,1075.41
25.01.2013,23,1024.2
25.01.2013,24,896.175
26.01.2013,1,868.266
26.01.2013,2,844.965
26.01.2013,3,837.284
26.01.2013,4,819.36
26.01.2013,5,803.229
26.01.2013,6,782.233
26.01.2013,7,747.666
26.01.2013,8,848.55
26.01.2013,9,897.455
26.01.2013,10,984.512
26.01.2013,11,1011.398
26.01.2013,12,1035.21
26.01.2013,13,1016.006
26.01.2013,14,976.575
26.01.2013,15,947.385
26.01.2013,16,967.357
26.01.2013,17,1038.027
26.01.2013,18,1256.949
26.01.2013,19,1286.651
26.01.2013,20,1200.875
26.01.2013,21,1051.597
26.01.2013,22,965.821
26.01.2013,23,949.433
26.01.2013,24,852.647
27.01.2013,1,716.94
27.01.2013,2,640.125
27.01.2013,3,601.718
27.01.2013,4,563.31
27.01.2013,5,523.878
27.01.2013,6,488.031
27.01.2013,7,435.285
27.01.2013,8,459.866
27.01.2013,9,610.935
27.01.2013,10,768.15
27.01.2013,11,799.388
27.01.2013,12,814.239
27.01.2013,13,768.15
27.01.2013,14,708.746
27.01.2013,15,644.478
27.01.2013,16,603.766
27.01.2013,17,684.678
27.01.2013,18,878.508
27.01.2013,19,947.385
27.01.2013,20,960.956
27.01.2013,21,935.351
27.01.2013,22,846.245
27.01.2013,23,822.689
27.01.2013,24,652.415
28.01.2013,1,648.925
28.01.2013,2,642.5
28.01.2013,3,587.245
28.01.2013,4,562.83
28.01.2013,5,645.07
28.01.2013,6,745.3
28.01.2013,7,993.048
28.01.2013,8,1406.304
28.01.2013,9,1457.447
28.01.2013,10,1430.719
28.01.2013,11,1432.775
28.01.2013,12,1414.014
28.01.2013,13,1382.66
28.01.2013,14,1315.84
28.01.2013,15,1218.694
28.01.2013,16,1168.322
28.01.2013,17,1262.384
28.01.2013,18,1442.027
28.01.2013,19,1462.33
28.01.2013,20,1336.4
28.01.2013,21,1128.487
28.01.2013,22,950.9
28.01.2013,23,860.95
28.01.2013,24,724.483
29.01.2013,1,594.799
29.01.2013,2,472.144
29.01.2013,3,268.917
29.01.2013,4,130.609
29.01.2013,5,207.076
29.01.2013,6,384.9
29.01.2013,7,852.938
29.01.2013,8,1129.04
29.01.2013,9,1153.93
29.01.2013,10,1146.489
29.01.2013,11,1116.98
29.01.2013,12,1131.606
29.01.2013,13,1144.436
29.01.2013,14,1198.322
29.01.2013,15,1134.172
29.01.2013,16,1107.999
29.01.2013,17,1171.122
29.01.2013,18,1360.237
29.01.2013,19,1342.018
29.01.2013,20,1206.02
29.01.2013,21,1085.418
29.01.2013,22,974.567
29.01.2013,23,906.311
29.01.2013,24,641.5
30.01.2013,1,491.902
30.01.2013,2,282.26
30.01.2013,3,205.28
30.01.2013,4,73.644
30.01.2013,5,133.945
30.01.2013,6,334.863
30.01.2013,7,887.836
30.01.2013,8,957.375
30.01.2013,9,1003.306
30.01.2013,10,949.677
30.01.2013,11,927.866
30.01.2013,12,924.017
30.01.2013,13,883.474
30.01.2013,14,835.49
30.01.2013,15,811.626
30.01.2013,16,808.29
30.01.2013,17,846.01
30.01.2013,18,1037.434
30.01.2013,19,1005.872
30.01.2013,20,925.556
30.01.2013,21,853.195
30.01.2013,22,769.287
30.01.2013,23,667.16
30.01.2013,24,402.349
31.01.2013,1,128.1
31.01.2013,2,78.397
31.01.2013,3,13.322
31.01.2013,4,9.736
31.01.2013,5,51.496
31.01.2013,6,271.572
31.01.2013,7,766.807
31.01.2013,8,998.155
31.01.2013,9,1009.94
31.01.2013,10,894.907
31.01.2013,11,862.882
31.01.2013,12,779.617
31.01.2013,13,728.377
31.01.2013,14,779.617
31.01.2013,15,776.03
31.01.2013,16,876.204
31.01.2013,17,960.75
31.01.2013,18,1101.66
31.01.2013,19,1061.437
31.01.2013,20,1068.354
31.01.2013,21,994.056
31.01.2013,22,862.113
31.01.2013,23,677.649
31.01.2013,24,442.714
01.02.2013,1,305.826
01.02.2013,2,271.731
01.02.2013,3,230.715
01.02.2013,4,254.812
01.02.2013,5,307.364
01.02.2013,6,484.502
01.02.2013,7,937.472
01.02.2013,8,1086.924
01.02.2013,9,1069.749
01.02.2013,10,1122.813
01.02.2013,11,1179.21
01.02.2013,12,1176.647
01.02.2013,13,1154.344
01.02.2013,14,1167.162
01.02.2013,15,1133.836
01.02.2013,16,1127.94
01.02.2013,17,1122.813
01.02.2013,18,1320.459
01.02.2013,19,1416.846
01.02.2013,20,1333.02
01.02.2013,21,1122.813
01.02.2013,22,1001.303
01.02.2013,23,974.13
01.02.2013,24,820.32
02.02.2013,1,860.054
02.02.2013,2,809.553
02.02.2013,3,760.078
02.02.2013,4,709.577
02.02.2013,5,666.51
02.02.2013,6,641.388
02.02.2013,7,722.394
02.02.2013,8,794.685
02.02.2013,9,882.613
02.02.2013,10,974.13
02.02.2013,11,1005.148
02.02.2013,12,978.744
02.02.2013,13,948.495
02.02.2013,14,885.689
02.02.2013,15,820.32
02.02.2013,16,845.955
02.02.2013,17,897.225
02.02.2013,18,1023.606
02.02.2013,19,1153.575
02.02.2013,20,1007.456
02.02.2013,21,948.495
02.02.2013,22,879.537
02.02.2013,23,853.646
02.02.2013,24,765.205
03.02.2013,1,794.685
03.02.2013,2,717.78
03.02.2013,3,679.584
03.02.2013,4,615.24
03.02.2013,5,597.039
03.02.2013,6,566.534
03.02.2013,7,526.287
03.02.2013,8,642.669
03.02.2013,9,737.775
03.02.2013,10,899.789
03.02.2013,11,879.281
03.02.2013,12,861.08
03.02.2013,13,751.618
03.02.2013,14,702.143
03.02.2013,15,519.878
03.02.2013,16,415.8
03.02.2013,17,580.889
03.02.2013,18,767.768
03.02.2013,19,807.503
03.02.2013,20,794.941
03.02.2013,21,771.614
03.02.2013,22,697.272
03.02.2013,23,740.595
03.02.2013,24,463.737
04.02.2013,1,415.084
04.02.2013,2,394.548
04.02.2013,3,397.115
04.02.2013,4,368.621
04.02.2013,5,407.64
04.02.2013,6,643.29
04.02.2013,7,1124.089
04.02.2013,8,1205.977
04.02.2013,9,1210.854
04.02.2013,10,1176.97
04.02.2013,11,1135.641
04.02.2013,12,1057.091
04.02.2013,13,1096.879
04.02.2013,14,1030.651
04.02.2013,15,1024.746
04.02.2013,16,981.621
04.02.2013,17,1027.057
04.02.2013,18,1137.694
04.02.2013,19,1164.391
04.02.2013,20,1103.297
04.02.2013,21,1048.363
04.02.2013,22,891.519
04.02.2013,23,799.364
04.02.2013,24,512.117
05.02.2013,1,315.495
05.02.2013,2,277.533
05.02.2013,3,256.243
05.02.2013,4,230.85
05.02.2013,5,273.686
05.02.2013,6,406.552
05.02.2013,7,925.195
05.02.2013,8,974.7
05.02.2013,9,1026.0
05.02.2013,10,965.722
05.02.2013,11,923.4
05.02.2013,12,908.78
05.02.2013,13,908.78
05.02.2013,14,909.549
05.02.2013,15,897.75
05.02.2013,16,949.563
05.02.2013,17,1017.536
05.02.2013,18,1219.144
05.02.2013,19,1330.465
05.02.2013,20,1282.757
05.02.2013,21,1255.055
05.02.2013,22,1077.3
05.02.2013,23,949.05
05.02.2013,24,900.315
06.02.2013,1,823.52
06.02.2013,2,796.498
06.02.2013,3,752.749
06.02.2013,4,733.448
06.02.2013,5,715.433
06.02.2013,6,847.968
06.02.2013,7,1031.974
06.02.2013,8,1325.353
06.02.2013,9,1441.16
06.02.2013,10,1366.271
06.02.2013,11,1314.029
06.02.2013,12,1132.34
06.02.2013,13,1158.075
06.02.2013,14,1158.847
06.02.2013,15,1211.604
06.02.2013,16,1261.015
06.02.2013,17,1269.508
06.02.2013,18,1482.336
06.02.2013,19,1612.555
06.02.2013,20,1502.924
06.02.2013,21,1241.714
06.02.2013,22,989.768
06.02.2013,23,949.622
06.02.2013,24,797.785
07.02.2013,1,872.573
07.02.2013,2,860.696
07.02.2013,3,798.279
07.02.2013,4,765.681
07.02.2013,5,810.914
07.02.2013,6,859.18
07.02.2013,7,1155.344
07.02.2013,8,1496.489
07.02.2013,9,1568.003
07.02.2013,10,1510.641
07.02.2013,11,1487.645
07.02.2013,12,1472.23
07.02.2013,13,1396.168
07.02.2013,14,1350.682
07.02.2013,15,1300.9
07.02.2013,16,1299.636
07.02.2013,17,1365.591
07.02.2013,18,1506.092
07.02.2013,19,1723.414
07.02.2013,20,1579.375
07.02.2013,21,1465.66
07.02.2013,22,1033.543
07.02.2013,23,1032.785
07.02.2013,24,934.99
08.02.2013,1,884.662
08.02.2013,2,877.09
08.02.2013,3,644.377
08.02.2013,4,631.0
08.02.2013,5,706.72
08.02.2013,6,864.47
08.02.2013,7,1160.03
08.02.2013,8,1572.957
08.02.2013,9,1615.865
08.02.2013,10,1519.448
08.02.2013,11,1514.905
08.02.2013,12,1489.16
08.02.2013,13,1393.248
08.02.2013,14,1311.975
08.02.2013,15,1249.632
08.02.2013,16,1239.284
08.02.2013,17,1226.664
08.02.2013,18,1474.016
08.02.2013,19,1561.851
08.02.2013,20,1488.15
08.02.2013,21,1341.758
08.02.2013,22,1006.066
08.02.2013,23,949.024
08.02.2013,24,858.16
09.02.2013,1,944.986
09.02.2013,2,933.375
09.02.2013,3,870.78
09.02.2013,4,858.16
09.02.2013,5,849.326
09.02.2013,6,824.086
09.02.2013,7,825.348
09.02.2013,8,914.95
09.02.2013,9,995.97
09.02.2013,10,1144.634
09.02.2013,11,1182.494
09.02.2013,12,1181.232
09.02.2013,13,1122.928
09.02.2013,14,1127.218
09.02.2013,15,1085.32
09.02.2013,16,1060.08
09.02.2013,17,1110.56
09.02.2013,18,1277.144
09.02.2013,19,1443.223
09.02.2013,20,1312.48
09.02.2013,21,1163.564
09.02.2013,22,1024.744
09.02.2013,23,1023.734
09.02.2013,24,910.659
10.02.2013,1,854.879
10.02.2013,2,766.539
10.02.2013,3,716.311
10.02.2013,4,685.266
10.02.2013,5,689.304
10.02.2013,6,681.48
10.02.2013,7,625.952
10.02.2013,8,681.48
10.02.2013,9,803.894
10.02.2013,10,869.77
10.02.2013,11,934.89
10.02.2013,12,954.829
10.02.2013,13,979.312
10.02.2013,14,911.164
10.02.2013,15,884.41
10.02.2013,16,892.234
10.02.2013,17,921.26
10.02.2013,18,1043.674
10.02.2013,19,1214.296
10.02.2013,20,1175.427
10.02.2013,21,1009.6
10.02.2013,22,898.544
10.02.2013,23,869.518
10.02.2013,24,677.442
11.02.2013,1,525.497
11.02.2013,2,467.192
11.02.2013,3,441.448
11.02.2013,4,390.21
11.02.2013,5,414.693
11.02.2013,6,697.381
11.02.2013,7,935.394
11.02.2013,8,1161.04
11.02.2013,9,1135.8
11.02.2013,10,1161.04
11.02.2013,11,1135.8
11.02.2013,12,988.651
11.02.2013,13,1019.444
11.02.2013,14,1002.533
11.02.2013,15,993.699
11.02.2013,16,996.98
11.02.2013,17,1009.6
11.02.2013,18,1236.76
11.02.2013,19,1362.96
11.02.2013,20,1212.53
11.02.2013,21,1180.475
11.02.2013,22,948.519
11.02.2013,23,908.64
11.02.2013,24,806.923
12.02.2013,1,911.34
12.02.2013,2,870.836
12.02.2013,3,851.343
12.02.2013,4,817.421
12.02.2013,5,801.979
12.02.2013,6,900.708
12.02.2013,7,1164.49
12.02.2013,8,1341.695
12.02.2013,9,1353.087
12.02.2013,10,1381.44
12.02.2013,11,1319.418
12.02.2013,12,1341.695
12.02.2013,13,1316.38
12.02.2013,14,1283.724
12.02.2013,15,1240.435
12.02.2013,16,1240.435
12.02.2013,17,1248.283
12.02.2013,18,1419.412
12.02.2013,19,1652.057
12.02.2013,20,1517.634
12.02.2013,21,1278.408
12.02.2013,22,1025.258
12.02.2013,23,987.285
12.02.2013,24,916.403
