Den,Hodina,Marginální cena ČR (Kč/MWh)
2020-01-04,2,329.934
2020-01-04,3,278.96
2020-01-04,4,277.946
2020-01-04,5,278.96
2020-01-04,6,273.634
2020-01-04,7,278.96
2020-01-04,8,398.406
2020-01-04,9,786.414
2020-01-04,10,823.693
2020-01-04,11,951.0
2020-01-04,12,963.68
2020-01-04,13,947.703
2020-01-04,14,1024.544
2020-01-04,15,1019.979
2020-01-04,16,1010.85
2020-01-04,17,1002.481
2020-01-04,18,965.709
2020-01-04,19,921.582
2020-01-04,20,887.6
2020-01-04,21,853.871
2020-01-04,22,809.998
2020-01-04,23,793.514
2020-01-04,24,725.55
2020-01-05,1,744.316
2020-01-05,2,707.29
2020-01-05,3,710.334
2020-01-05,4,708.558
2020-01-05,5,690.046
2020-01-05,6,710.08
2020-01-05,7,713.63
2020-01-05,8,783.37
2020-01-05,9,824.2
2020-01-05,10,902.816
2020-01-05,11,938.32
2020-01-05,12,979.91
2020-01-05,13,963.426
2020-01-05,14,898.758
2020-01-05,15,896.222
2020-01-05,16,925.133
2020-01-05,17,989.04
2020-01-05,18,1090.48
2020-01-05,19,1138.664
2020-01-05,20,1112.797
2020-01-05,21,1081.858
2020-01-05,22,969.513
2020-01-05,23,910.424
2020-01-05,24,782.102
2020-01-06,1,811.624
2020-01-06,2,762.036
2020-01-06,3,733.953
2020-01-06,4,724.086
2020-01-06,5,715.231
2020-01-06,6,777.975
2020-01-06,7,913.077
2020-01-06,8,1125.344
2020-01-06,9,1128.633
2020-01-06,10,1155.704
2020-01-06,11,1138.5
2020-01-06,12,1139.006
2020-01-06,13,1120.79
2020-01-06,14,1118.26
2020-01-06,15,1108.899
2020-01-06,16,1141.03
2020-01-06,17,1189.1
2020-01-06,18,1243.748
2020-01-06,19,1237.929
2020-01-06,20,1214.4
2020-01-06,21,1115.73
2020-01-06,22,1019.59
2020-01-06,23,977.592
2020-01-06,24,845.526
2020-01-07,1,842.669
2020-01-07,2,807.536
2020-01-07,3,778.47
2020-01-07,4,740.052
2020-01-07,5,758.503
2020-01-07,6,843.427
2020-01-07,7,1018.582
2020-01-07,8,1232.409
2020-01-07,9,1312.783
2020-01-07,10,1315.564
2020-01-07,11,1292.058
2020-01-07,12,1276.135
2020-01-07,13,1259.453
2020-01-07,14,1249.343
2020-01-07,15,1244.288
2020-01-07,16,1253.64
2020-01-07,17,1268.805
2020-01-07,18,1313.289
2020-01-07,19,1314.553
2020-01-07,20,1220.782
2020-01-07,21,1185.397
2020-01-07,22,944.78
2020-01-07,23,843.427
2020-01-07,24,808.8
2020-01-08,1,960.828
2020-01-08,2,972.703
2020-01-08,3,835.766
2020-01-08,4,809.491
2020-01-08,5,874.422
2020-01-08,6,910.803
2020-01-08,7,1048.498
2020-01-08,8,1215.247
2020-01-08,9,1268.303
2020-01-08,10,1288.515
2020-01-08,11,1263.755
2020-01-08,12,1263.755
2020-01-08,13,1265.777
2020-01-08,14,1288.515
2020-01-08,15,1263.25
2020-01-08,16,1283.462
2020-01-08,17,1339.045
2020-01-08,18,1335.255
2020-01-08,19,1313.78
2020-01-08,20,1288.515
2020-01-08,21,1180.633
2020-01-08,22,1053.551
2020-01-08,23,1005.547
2020-01-08,24,915.856
2020-01-09,1,924.333
2020-01-09,2,901.604
2020-01-09,3,877.106
2020-01-09,4,856.397
2020-01-09,5,873.823
2020-01-09,6,939.739
2020-01-09,7,1124.858
2020-01-09,8,1288.005
2020-01-09,9,1439.535
2020-01-09,10,1536.767
2020-01-09,11,1459.739
2020-01-09,12,1490.045
2020-01-09,13,1543.333
2020-01-09,14,1575.912
2020-01-09,15,1459.234
2020-01-09,16,1426.908
2020-01-09,17,1490.045
2020-01-09,18,1385.994
2020-01-09,19,1287.752
2020-01-09,20,1262.497
2020-01-09,21,1080.661
2020-01-09,22,1085.965
2020-01-09,23,992.774
2020-01-09,24,864.226
2020-01-10,1,817.07
2020-01-10,2,806.459
2020-01-10,3,789.279
2020-01-10,4,778.92
2020-01-10,5,756.181
2020-01-10,6,914.593
2020-01-10,7,1174.57
2020-01-10,8,1313.78
2020-01-10,9,1339.045
2020-01-10,10,1339.045
2020-01-10,11,1329.192
2020-01-10,12,1313.527
2020-01-10,13,1288.262
2020-01-10,14,1293.568
2020-01-10,15,1236.722
2020-01-10,16,1256.681
2020-01-10,17,1288.262
2020-01-10,18,1313.527
2020-01-10,19,1262.997
2020-01-10,20,1212.72
2020-01-10,21,1057.34
2020-01-10,22,960.07
2020-01-10,23,834.25
2020-01-10,24,754.918
2020-01-11,1,835.514
2020-01-11,2,816.06
2020-01-11,3,815.807
2020-01-11,4,795.848
2020-01-11,5,795.848
2020-01-11,6,792.563
2020-01-11,7,824.65
2020-01-11,8,905.245
2020-01-11,9,990.135
2020-01-11,10,1042.434
2020-01-11,11,1010.6
2020-01-11,12,956.533
2020-01-11,13,906.761
2020-01-11,14,881.749
2020-01-11,15,874.169
2020-01-11,16,922.173
2020-01-11,17,1023.233
2020-01-11,18,1056.077
2020-01-11,19,1035.865
2020-01-11,20,1032.833
2020-01-11,21,967.397
2020-01-11,22,893.876
2020-01-11,23,922.173
2020-01-11,24,834.503
2020-01-12,1,582.358
2020-01-12,2,336.782
2020-01-12,3,580.842
2020-01-12,4,570.484
2020-01-12,5,583.116
2020-01-12,6,577.053
2020-01-12,7,578.316
2020-01-12,8,334.761
2020-01-12,9,583.116
2020-01-12,10,808.48
2020-01-12,11,858.757
2020-01-12,12,859.01
2020-01-12,13,833.24
2020-01-12,14,833.24
2020-01-12,15,833.24
2020-01-12,16,930.005
2020-01-12,17,919.646
2020-01-12,18,972.703
2020-01-12,19,1034.602
2020-01-12,20,1010.6
2020-01-12,21,937.079
2020-01-12,22,833.745
2020-01-12,23,808.48
2020-01-12,24,646.784
2020-01-13,1,801.305
2020-01-13,2,731.67
2020-01-13,3,681.21
2020-01-13,4,678.687
2020-01-13,5,661.026
2020-01-13,6,827.544
2020-01-13,7,1236.522
2020-01-13,8,1412.88
2020-01-13,9,1463.34
2020-01-13,10,1478.226
2020-01-13,11,1465.863
2020-01-13,12,1485.795
2020-01-13,13,1519.098
2020-01-13,14,1566.531
2020-01-13,15,1528.686
2020-01-13,16,1559.971
2020-01-13,17,1637.175
2020-01-13,18,1637.175
2020-01-13,19,1541.805
2020-01-13,20,1513.8
2020-01-13,21,1311.96
2020-01-13,22,1102.551
2020-01-13,23,1085.142
2020-01-13,24,1049.568
2020-01-14,1,1006.2
2020-01-14,2,932.999
2020-01-14,3,938.281
2020-01-14,4,884.45
2020-01-14,5,933.754
2020-01-14,6,955.89
2020-01-14,7,1104.053
2020-01-14,8,1291.206
2020-01-14,9,1330.7
2020-01-14,10,1292.967
2020-01-14,11,1316.613
2020-01-14,12,1265.045
2020-01-14,13,1265.297
2020-01-14,14,1295.483
2020-01-14,15,1178.009
2020-01-14,16,1216.747
2020-01-14,17,1292.967
2020-01-14,18,1292.967
2020-01-14,19,1243.412
2020-01-14,20,1212.974
2020-01-14,21,1106.317
2020-01-14,22,1033.871
2020-01-14,23,819.55
2020-01-14,24,601.708
2020-01-15,1,854.93
2020-01-15,2,820.733
2020-01-15,3,857.445
2020-01-15,4,823.75
2020-01-15,5,827.271
2020-01-15,6,895.413
2020-01-15,7,1136.051
2020-01-15,8,1222.801
2020-01-15,9,1222.801
2020-01-15,10,1258.759
2020-01-15,11,1213.498
2020-01-15,12,1254.987
2020-01-15,13,1269.068
2020-01-15,14,1284.658
2020-01-15,15,1231.099
2020-01-15,16,1233.614
2020-01-15,17,1334.948
2020-01-15,18,1307.54
2020-01-15,19,1215.761
2020-01-15,20,1197.656
2020-01-15,21,1121.467
2020-01-15,22,1006.051
2020-01-15,23,968.083
2020-01-15,24,709.089
2020-01-16,1,742.767
2020-01-16,2,780.522
2020-01-16,3,806.195
2020-01-16,4,781.529
2020-01-16,5,833.127
2020-01-16,6,860.814
2020-01-16,7,1255.983
2020-01-16,8,1381.833
2020-01-16,9,1434.69
2020-01-16,10,1434.69
2020-01-16,11,1410.275
2020-01-16,12,1334.01
2020-01-16,13,1308.84
2020-01-16,14,1228.296
2020-01-16,15,1195.575
2020-01-16,16,1220.493
2020-01-16,17,1283.67
2020-01-16,18,1308.84
2020-01-16,19,1334.01
2020-01-16,20,1334.01
2020-01-16,21,1167.888
2020-01-16,22,1078.535
2020-01-16,23,1049.589
2020-01-16,24,953.943
2020-01-17,1,951.235
2020-01-17,2,892.648
2020-01-17,3,853.17
2020-01-17,4,854.679
2020-01-17,5,895.162
2020-01-17,6,947.967
2020-01-17,7,1114.929
2020-01-17,8,1382.975
2020-01-17,9,1376.94
2020-01-17,10,1357.83
2020-01-17,11,1283.652
2020-01-17,12,1110.655
2020-01-17,13,1254.484
2020-01-17,14,1206.96
2020-01-17,15,1320.113
2020-01-17,16,1177.037
2020-01-17,17,1161.448
2020-01-17,18,1282.646
2020-01-17,19,1301.002
2020-01-17,20,1232.105
2020-01-17,21,1070.423
2020-01-17,22,977.135
2020-01-17,23,908.74
2020-01-17,24,850.404
2020-01-18,1,704.311
2020-01-18,2,682.184
2020-01-18,3,656.285
2020-01-18,4,661.816
2020-01-18,5,661.314
2020-01-18,6,676.401
2020-01-18,7,666.594
2020-01-18,8,745.046
2020-01-18,9,880.326
2020-01-18,10,980.655
2020-01-18,11,989.204
2020-01-18,12,999.262
2020-01-18,13,989.204
2020-01-18,14,955.51
2020-01-18,15,955.51
2020-01-18,16,945.452
2020-01-18,17,955.51
2020-01-18,18,1070.674
2020-01-18,19,1073.692
2020-01-18,20,1029.185
2020-01-18,21,955.51
2020-01-18,22,842.358
2020-01-18,23,848.141
2020-01-18,24,802.377
2020-01-19,1,822.493
2020-01-19,2,802.88
2020-01-19,3,807.406
2020-01-19,4,811.932
2020-01-19,5,768.683
2020-01-19,6,821.487
2020-01-19,7,791.062
2020-01-19,8,867.251
2020-01-19,9,922.822
2020-01-19,10,1033.459
2020-01-19,11,1057.599
2020-01-19,12,1081.235
2020-01-19,13,1056.09
2020-01-19,14,1011.835
2020-01-19,15,1005.8
2020-01-19,16,1030.945
2020-01-19,17,1081.235
2020-01-19,18,1178.295
2020-01-19,19,1231.351
2020-01-19,20,1206.96
2020-01-19,21,1183.324
2020-01-19,22,1083.247
2020-01-19,23,1078.972
2020-01-19,24,968.334
2020-01-20,1,840.683
2020-01-20,2,834.401
2020-01-20,3,816.563
2020-01-20,4,815.558
2020-01-20,5,841.185
2020-01-20,6,902.239
2020-01-20,7,1131.63
2020-01-20,8,1371.825
2020-01-20,9,1462.778
2020-01-20,10,1424.336
2020-01-20,11,1323.083
2020-01-20,12,1283.888
2020-01-20,13,1230.874
2020-01-20,14,1221.075
2020-01-20,15,1216.05
2020-01-20,16,1256.25
2020-01-20,17,1243.688
2020-01-20,18,1334.891
2020-01-20,19,1331.625
2020-01-20,20,1268.813
2020-01-20,21,1182.383
2020-01-20,22,1061.783
2020-01-20,23,1006.508
2020-01-20,24,914.299
2020-01-21,1,882.037
2020-01-21,2,856.22
2020-01-21,3,834.665
2020-01-21,4,812.106
2020-01-21,5,803.083
2020-01-21,6,879.782
2020-01-21,7,1079.8
2020-01-21,8,1293.855
2020-01-21,9,1397.875
2020-01-21,10,1283.328
2020-01-21,11,1180.311
2020-01-21,12,1156.248
2020-01-21,13,1151.486
2020-01-21,14,1155.747
2020-01-21,15,1138.452
2020-01-21,16,1168.28
2020-01-21,17,1240.718
2020-01-21,18,1412.162
2020-01-21,19,1410.658
2020-01-21,20,1340.978
2020-01-21,21,1225.428
2020-01-21,22,1062.505
2020-01-21,23,1024.407
2020-01-21,24,871.761
2020-01-22,1,869.42
2020-01-22,2,844.536
2020-01-22,3,814.374
2020-01-22,4,822.417
2020-01-22,5,839.509
2020-01-22,6,877.212
2020-01-22,7,1181.345
2020-01-22,8,1357.29
2020-01-22,9,1417.614
2020-01-22,10,1326.877
2020-01-22,11,1186.623
2020-01-22,12,1152.691
2020-01-22,13,1106.191
2020-01-22,14,1191.65
2020-01-22,15,1191.65
2020-01-22,16,1234.631
2020-01-22,17,1326.374
2020-01-22,18,1489.751
2020-01-22,19,1558.621
2020-01-22,20,1458.081
2020-01-22,21,1287.415
2020-01-22,22,1158.724
2020-01-22,23,1105.94
2020-01-22,24,1010.427
2020-01-23,1,1036.844
2020-01-23,2,1000.362
2020-01-23,3,968.66
2020-01-23,4,935.197
2020-01-23,5,959.351
2020-01-23,6,1039.108
2020-01-23,7,1207.68
2020-01-23,8,1466.828
2020-01-23,9,1635.4
2020-01-23,10,1570.236
2020-01-23,11,1446.7
2020-01-23,12,1371.22
2020-01-23,13,1299.766
2020-01-23,14,1283.16
2020-01-23,15,1263.032
2020-01-23,16,1334.99
2020-01-23,17,1402.922
2020-01-23,18,1564.952
2020-01-23,19,1605.46
2020-01-23,20,1483.434
2020-01-23,21,1309.83
2020-01-23,22,1133.458
2020-01-23,23,1059.236
2020-01-23,24,978.724
2020-01-24,1,916.076
2020-01-24,2,909.534
2020-01-24,3,914.566
2020-01-24,4,881.103
2020-01-24,5,905.76
2020-01-24,6,970.924
2020-01-24,7,1167.424
2020-01-24,8,1434.12
2020-01-24,9,1612.504
2020-01-24,10,1527.967
2020-01-24,11,1406.192
2020-01-24,12,1344.047
2020-01-24,13,1275.109
2020-01-24,14,1237.872
2020-01-24,15,1237.872
2020-01-24,16,1300.772
2020-01-24,17,1370.968
2020-01-24,18,1534.76
2020-01-24,19,1583.067
2020-01-24,20,1459.532
2020-01-24,21,1292.218
2020-01-24,22,1103.266
2020-01-24,23,1068.545
2020-01-24,24,1005.394
2020-01-25,1,940.481
2020-01-25,2,913.308
2020-01-25,3,882.613
2020-01-25,4,880.852
2020-01-25,5,895.696
2020-01-25,6,910.54
2020-01-25,7,931.172
2020-01-25,8,1035.334
2020-01-25,9,1084.144
2020-01-25,10,1157.612
2020-01-25,11,1142.264
2020-01-25,12,1127.168
2020-01-25,13,1061.752
2020-01-25,14,1041.372
2020-01-25,15,1034.076
2020-01-25,16,1059.739
2020-01-25,17,1127.168
2020-01-25,18,1220.26
2020-01-25,19,1270.58
2020-01-25,20,1215.228
2020-01-25,21,1093.957
2020-01-25,22,996.336
2020-01-25,23,997.594
2020-01-25,24,905.76
2020-01-26,1,914.566
2020-01-26,2,842.86
2020-01-26,3,845.628
2020-01-26,4,800.843
2020-01-26,5,779.96
2020-01-26,6,772.412
2020-01-26,7,819.713
2020-01-26,8,863.24
2020-01-26,9,921.862
2020-01-26,10,981.24
2020-01-26,11,1039.36
2020-01-26,12,1058.984
2020-01-26,13,1044.392
2020-01-26,14,934.191
2020-01-26,15,913.56
2020-01-26,16,1012.942
2020-01-26,17,1031.057
2020-01-26,18,1067.036
2020-01-26,19,1088.673
2020-01-26,20,1107.04
2020-01-26,21,1122.136
2020-01-26,22,1049.172
2020-01-26,23,1006.4
2020-01-26,24,855.44
2020-01-27,1,754.377
2020-01-27,2,783.392
2020-01-27,3,746.556
2020-01-27,4,734.445
2020-01-27,5,700.889
2020-01-27,6,864.884
2020-01-27,7,1311.96
2020-01-27,8,1235.513
2020-01-27,9,1337.19
2020-01-27,10,1511.277
2020-01-27,11,1554.168
2020-01-27,12,1582.678
2020-01-27,13,1566.783
2020-01-27,14,1562.494
2020-01-27,15,1367.466
2020-01-27,16,1286.73
2020-01-27,17,1286.73
2020-01-27,18,1245.857
2020-01-27,19,1246.362
2020-01-27,20,1191.361
2020-01-27,21,1088.422
2020-01-27,22,939.313
2020-01-27,23,903.991
2020-01-27,24,761.946
2020-01-28,1,756.852
2020-01-28,2,785.603
2020-01-28,3,739.45
2020-01-28,4,624.952
2020-01-28,5,620.412
2020-01-28,6,819.902
2020-01-28,7,1188.871
2020-01-28,8,1381.299
2020-01-28,9,1432.496
2020-01-28,10,1437.54
2020-01-28,11,1394.414
2020-01-28,12,1384.83
2020-01-28,13,1395.675
2020-01-28,14,1437.54
2020-01-28,15,1389.622
2020-01-28,16,1399.71
2020-01-28,17,1425.434
2020-01-28,18,1437.54
2020-01-28,19,1389.622
2020-01-28,20,1357.088
2020-01-28,21,1091.017
2020-01-28,22,1018.888
2020-01-28,23,940.202
2020-01-28,24,774.254
2020-01-29,1,806.56
2020-01-29,2,815.886
2020-01-29,3,754.89
2020-01-29,4,693.137
2020-01-29,5,735.986
2020-01-29,6,875.37
2020-01-29,7,1048.528
2020-01-29,8,1200.01
2020-01-29,9,1293.269
2020-01-29,10,1320.994
2020-01-29,11,1261.51
2020-01-29,12,1248.404
2020-01-29,13,1214.881
2020-01-29,14,1224.963
2020-01-29,15,1212.865
2020-01-29,16,1262.77
2020-01-29,17,1353.761
2020-01-29,18,1389.048
2020-01-29,19,1335.865
2020-01-29,20,1335.865
2020-01-29,21,1081.547
2020-01-29,22,1026.852
2020-01-29,23,935.61
2020-01-29,24,694.902
2020-01-30,1,782.75
2020-01-30,2,799.92
2020-01-30,3,785.275
2020-01-30,4,792.345
2020-01-30,5,782.75
2020-01-30,6,886.528
2020-01-30,7,1142.563
2020-01-30,8,1190.79
2020-01-30,9,1308.203
2020-01-30,10,1382.438
2020-01-30,11,1327.898
2020-01-30,12,1341.028
2020-01-30,13,1310.475
2020-01-30,14,1313.0
2020-01-30,15,1310.728
2020-01-30,16,1315.525
2020-01-30,17,1391.275
2020-01-30,18,1444.3
2020-01-30,19,1386.478
2020-01-30,20,1386.478
2020-01-30,21,1183.215
2020-01-30,22,1060.753
2020-01-30,23,1035.503
2020-01-30,24,964.55
2020-01-31,1,726.048
2020-01-31,2,726.048
2020-01-31,3,735.88
2020-01-31,4,700.838
2020-01-31,5,726.048
2020-01-31,6,726.048
2020-01-31,7,1051.257
2020-01-31,8,1144.786
2020-01-31,9,1222.685
2020-01-31,10,1240.332
2020-01-31,11,1244.366
2020-01-31,12,1256.214
2020-01-31,13,1245.374
2020-01-31,14,1213.357
2020-01-31,15,1208.567
2020-01-31,16,1208.567
2020-01-31,17,1213.862
2020-01-31,18,1286.466
2020-01-31,19,1260.5
2020-01-31,20,1201.257
2020-01-31,21,1013.694
2020-01-31,22,876.3
2020-01-31,23,849.073
2020-01-31,24,768.401
2020-02-01,1,855.123
2020-02-01,2,843.022
2020-02-01,3,912.854
2020-02-01,4,850.333
2020-02-01,5,836.972
2020-02-01,6,832.938
2020-02-01,7,857.392
2020-02-01,8,927.728
2020-02-01,9,952.686
2020-02-01,10,1083.526
2020-02-01,11,1137.223
2020-02-01,12,1109.24
2020-02-01,13,1063.862
2020-02-01,14,982.938
2020-02-01,15,963.778
2020-02-01,16,1071.929
2020-02-01,17,1136.719
2020-02-01,18,1159.66
2020-02-01,19,1084.03
2020-02-01,20,962.518
2020-02-01,21,927.728
2020-02-01,22,785.796
2020-02-01,23,836.972
2020-02-01,24,723.023
2020-02-02,1,504.2
2020-02-02,2,459.326
2020-02-02,3,441.175
2020-02-02,4,410.671
2020-02-02,5,395.797
2020-02-02,6,404.116
2020-02-02,7,453.276
2020-02-02,8,504.2
2020-02-02,9,581.091
2020-02-02,10,718.485
2020-02-02,11,788.317
2020-02-02,12,837.476
2020-02-02,13,839.493
2020-02-02,14,854.871
2020-02-02,15,781.51
2020-02-02,16,786.552
2020-02-02,17,844.283
2020-02-02,18,957.98
2020-02-02,19,907.56
2020-02-02,20,932.77
2020-02-02,21,1049.24
2020-02-02,22,898.232
2020-02-02,23,730.586
2020-02-02,24,581.343
2020-02-03,1,465.738
2020-02-03,2,478.325
2020-02-03,3,447.36
2020-02-03,4,383.415
2020-02-03,5,382.912
2020-02-03,6,566.689
2020-02-03,7,887.671
2020-02-03,8,1158.05
2020-02-03,9,1107.7
2020-02-03,10,1048.035
2020-02-03,11,1122.805
2020-02-03,12,1107.7
2020-02-03,13,1132.875
2020-02-03,14,1122.805
2020-02-03,15,1122.805
2020-02-03,16,1122.805
2020-02-03,17,1158.05
2020-02-03,18,1112.232
2020-02-03,19,1095.113
2020-02-03,20,1142.945
2020-02-03,21,1041.49
2020-02-03,22,857.209
2020-02-03,23,785.712
2020-02-03,24,618.298
2020-02-04,1,546.904
2020-02-04,2,541.12
2020-02-04,3,511.198
2020-02-04,4,472.726
2020-02-04,5,502.649
2020-02-04,6,546.904
2020-02-04,7,704.311
2020-02-04,8,1122.221
2020-02-04,9,1159.436
2020-02-04,10,1131.525
2020-02-04,11,1081.486
2020-02-04,12,1091.544
2020-02-04,13,1202.937
2020-02-04,14,1131.525
2020-02-04,15,1081.235
2020-02-04,16,1118.701
2020-02-04,17,903.208
2020-02-04,18,1005.8
2020-02-04,19,1055.839
2020-02-04,20,1056.09
2020-02-04,21,948.469
2020-02-04,22,785.781
2020-02-04,23,753.847
2020-02-04,24,693.751
2020-02-05,1,559.116
2020-02-05,2,505.76
2020-02-05,3,486.722
2020-02-05,4,454.908
2020-02-05,5,510.018
2020-02-05,6,646.04
2020-02-05,7,852.702
2020-02-05,8,1079.906
2020-02-05,9,1126.499
2020-02-05,10,1104.455
2020-02-05,11,1038.323
2020-02-05,12,1004.505
2020-02-05,13,976.199
2020-02-05,14,977.702
2020-02-05,15,980.708
2020-02-05,16,989.475
2020-02-05,17,1038.072
2020-02-05,18,1152.3
2020-02-05,19,1155.557
2020-02-05,20,1114.224
2020-02-05,21,1021.038
2020-02-05,22,844.185
2020-02-05,23,782.312
2020-02-05,24,698.144
2020-02-06,1,721.955
2020-02-06,2,677.144
2020-02-06,3,642.042
2020-02-06,4,609.181
2020-02-06,5,641.046
2020-02-06,6,720.212
2020-02-06,7,946.259
2020-02-06,8,1120.275
2020-02-06,9,1172.057
2020-02-06,10,1120.275
2020-02-06,11,1080.941
2020-02-06,12,1037.126
2020-02-06,13,985.842
2020-02-06,14,984.846
2020-02-06,15,985.842
2020-02-06,16,1021.193
2020-02-06,17,1005.011
2020-02-06,18,1137.702
2020-02-06,19,1180.023
2020-02-06,20,1170.065
2020-02-06,21,1116.292
2020-02-06,22,973.643
2020-02-06,23,911.406
2020-02-06,24,827.261
2020-02-07,1,801.711
2020-02-07,2,766.669
2020-02-07,3,734.631
2020-02-07,4,712.604
2020-02-07,5,742.14
2020-02-07,6,837.754
2020-02-07,7,1037.243
2020-02-07,8,1286.041
2020-02-07,9,1326.84
2020-02-07,10,1236.482
2020-02-07,11,1138.865
2020-02-07,12,1099.568
2020-02-07,13,1101.32
2020-02-07,14,1176.41
2020-02-07,15,1101.32
2020-02-07,16,993.691
2020-02-07,17,993.691
2020-02-07,18,1126.35
2020-02-07,19,1133.859
2020-02-07,20,1101.32
2020-02-07,21,1076.29
2020-02-07,22,949.889
2020-02-07,23,801.21
2020-02-07,24,697.836
2020-02-08,1,683.569
2020-02-08,2,628.503
2020-02-08,3,619.242
2020-02-08,4,598.968
2020-02-08,5,613.235
2020-02-08,6,603.223
2020-02-08,7,633.009
2020-02-08,8,701.09
2020-02-08,9,778.183
2020-02-08,10,823.487
2020-02-08,11,816.979
2020-02-08,12,775.93
2020-02-08,13,703.844
2020-02-08,14,675.81
2020-02-08,15,685.321
2020-02-08,16,738.385
2020-02-08,17,838.505
2020-02-08,18,974.418
2020-02-08,19,1001.2
2020-02-08,20,921.104
2020-02-08,21,798.958
2020-02-08,22,690.077
2020-02-08,23,708.349
2020-02-08,24,620.994
2020-02-09,1,575.94
2020-02-09,2,525.63
2020-02-09,3,445.534
2020-02-09,4,404.735
2020-02-09,5,426.511
2020-02-09,6,385.462
2020-02-09,7,375.45
2020-02-09,8,375.45
2020-02-09,9,550.66
2020-02-09,10,708.349
2020-02-09,11,818.481
2020-02-09,12,824.739
2020-02-09,13,783.689
2020-02-09,14,675.81
2020-02-09,15,575.94
2020-02-09,16,566.179
2020-02-09,17,807.718
2020-02-09,18,996.194
2020-02-09,19,951.14
2020-02-09,20,938.625
2020-02-09,21,800.96
2020-02-09,22,575.94
2020-02-09,23,566.179
2020-02-09,24,440.528
2020-02-10,1,164.164
2020-02-10,2,187.688
2020-02-10,3,50.05
2020-02-10,4,182.682
2020-02-10,5,187.688
2020-02-10,6,350.6
2020-02-10,7,975.975
2020-02-10,8,995.995
2020-02-10,9,951.2
2020-02-10,10,995.995
2020-02-10,11,995.995
2020-02-10,12,995.995
2020-02-10,13,995.995
2020-02-10,14,995.995
2020-02-10,15,854.854
2020-02-10,16,950.95
2020-02-10,17,995.995
2020-02-10,18,987.987
2020-02-10,19,958.457
2020-02-10,20,958.457
2020-02-10,21,908.407
2020-02-10,22,592.342
2020-02-10,23,559.059
2020-02-10,24,559.059
2020-02-11,1,503.794
2020-02-11,2,513.031
2020-02-11,3,424.405
2020-02-11,4,406.93
2020-02-11,5,536.748
2020-02-11,6,536.997
2020-02-11,7,993.607
2020-02-11,8,957.408
2020-02-11,9,978.129
2020-02-11,10,961.153
2020-02-11,11,871.528
2020-02-11,12,901.985
2020-02-11,13,848.311
2020-02-11,14,846.314
2020-02-11,15,811.113
2020-02-11,16,841.321
2020-02-11,17,909.974
2020-02-11,18,936.437
2020-02-11,19,905.73
2020-02-11,20,931.694
2020-02-11,21,828.838
2020-02-11,22,627.87
2020-02-11,23,600.408
2020-02-11,24,542.989
2020-02-12,1,236.313
2020-02-12,2,149.25
2020-02-12,3,37.313
2020-02-12,4,24.875
2020-02-12,5,99.5
2020-02-12,6,293.525
2020-02-12,7,647.248
2020-02-12,8,814.408
2020-02-12,9,918.385
2020-02-12,10,820.129
2020-02-12,11,714.659
2020-02-12,12,683.068
2020-02-12,13,596.254
2020-02-12,14,665.157
2020-02-12,15,693.018
2020-02-12,16,708.191
2020-02-12,17,746.25
2020-02-12,18,789.035
2020-02-12,19,849.481
2020-02-12,20,798.488
2020-02-12,21,704.46
2020-02-12,22,629.338
2020-02-12,23,612.174
2020-02-12,24,536.305
2020-02-13,1,591.57
2020-02-13,2,571.205
