Den,Hodina,Marginální cena ČR (Kč/MWh)
05.01.2010,9,939.559
05.01.2010,10,1231.499
05.01.2010,11,1363.96
05.01.2010,12,1390.19
05.01.2010,13,1363.96
05.01.2010,14,1337.73
05.01.2010,15,1259.04
05.01.2010,16,1259.04
05.01.2010,17,1363.96
05.01.2010,18,1363.96
05.01.2010,19,1363.96
05.01.2010,20,1231.499
05.01.2010,21,1298.385
05.01.2010,22,1056.282
05.01.2010,23,1022.97
05.01.2010,24,1022.97
06.01.2010,1,949.737
06.01.2010,2,922.075
06.01.2010,3,684.97
06.01.2010,4,684.97
06.01.2010,5,790.35
06.01.2010,6,1075.403
06.01.2010,7,949.737
06.01.2010,8,1132.835
06.01.2010,9,1053.8
06.01.2010,10,1106.49
06.01.2010,11,1268.512
06.01.2010,12,1236.898
06.01.2010,13,1236.898
06.01.2010,14,1185.525
06.01.2010,15,1080.145
06.01.2010,16,1132.835
06.01.2010,17,1264.56
06.01.2010,18,1396.285
06.01.2010,19,1369.94
06.01.2010,20,1236.898
06.01.2010,21,1230.575
06.01.2010,22,1001.11
06.01.2010,23,1001.11
06.01.2010,24,948.42
07.01.2010,1,26.37
07.01.2010,2,52.74
07.01.2010,3,26.37
07.01.2010,4,26.37
07.01.2010,5,26.37
07.01.2010,6,953.012
07.01.2010,7,1213.02
07.01.2010,8,1186.65
07.01.2010,9,791.1
07.01.2010,10,791.1
07.01.2010,11,953.012
07.01.2010,12,953.012
07.01.2010,13,953.012
07.01.2010,14,953.012
07.01.2010,15,1028.43
07.01.2010,16,1318.5
07.01.2010,17,1740.42
07.01.2010,18,1806.081
07.01.2010,19,1806.081
07.01.2010,20,1738.838
07.01.2010,21,1564.005
07.01.2010,22,1133.91
07.01.2010,23,1186.65
07.01.2010,24,1028.43
08.01.2010,1,1013.128
08.01.2010,2,984.181
08.01.2010,3,957.866
08.01.2010,4,921.025
08.01.2010,5,931.551
08.01.2010,6,1052.6
08.01.2010,7,1105.23
08.01.2010,8,1458.904
08.01.2010,9,1489.429
08.01.2010,10,1634.162
08.01.2010,11,1712.317
08.01.2010,12,1515.744
08.01.2010,13,1489.429
08.01.2010,14,1381.538
08.01.2010,15,1366.801
08.01.2010,16,1432.852
08.01.2010,17,1792.052
08.01.2010,18,1813.63
08.01.2010,19,1683.371
08.01.2010,20,1447.325
08.01.2010,21,1316.539
08.01.2010,22,947.077
08.01.2010,23,999.97
08.01.2010,24,939.972
09.01.2010,1,384.988
09.01.2010,2,472.354
09.01.2010,3,319.99
09.01.2010,4,277.886
09.01.2010,5,236.835
09.01.2010,6,457.355
09.01.2010,7,565.773
09.01.2010,8,0.263
09.01.2010,9,26.315
09.01.2010,10,746.82
09.01.2010,11,946.024
09.01.2010,12,1052.6
09.01.2010,13,1025.496
09.01.2010,14,1052.6
09.01.2010,15,997.865
09.01.2010,16,979.444
09.01.2010,17,1052.6
09.01.2010,18,1239.963
09.01.2010,19,1105.23
09.01.2010,20,1105.23
09.01.2010,21,946.024
09.01.2010,22,746.82
09.01.2010,23,684.19
09.01.2010,24,631.56
10.01.2010,1,26.315
10.01.2010,2,0.263
10.01.2010,3,26.315
10.01.2010,4,26.315
10.01.2010,5,0.263
10.01.2010,6,1.053
10.01.2010,7,197.363
10.01.2010,8,0.263
10.01.2010,9,394.725
10.01.2010,10,868.395
10.01.2010,11,1184.175
10.01.2010,12,1124.966
10.01.2010,13,1124.966
10.01.2010,14,1078.915
10.01.2010,15,948.129
10.01.2010,16,1022.864
10.01.2010,17,1223.648
10.01.2010,18,1419.694
10.01.2010,19,1501.797
10.01.2010,20,1499.692
10.01.2010,21,1276.278
10.01.2010,22,948.129
10.01.2010,23,1263.12
10.01.2010,24,748.399
11.01.2010,1,26.195
11.01.2010,2,213.227
11.01.2010,3,628.68
11.01.2010,4,458.413
11.01.2010,5,484.608
11.01.2010,6,943.806
11.01.2010,7,1068.494
11.01.2010,8,1586.369
11.01.2010,9,1070.066
11.01.2010,10,1305.821
11.01.2010,11,1252.907
11.01.2010,12,1273.863
11.01.2010,13,1273.863
11.01.2010,14,1571.7
11.01.2010,15,1246.358
11.01.2010,16,1246.62
11.01.2010,17,1637.188
11.01.2010,18,1236.928
11.01.2010,19,1236.928
11.01.2010,20,1305.821
11.01.2010,21,1571.438
11.01.2010,22,985.718
11.01.2010,23,1283.293
11.01.2010,24,943.806
12.01.2010,1,946.328
12.01.2010,2,131.325
12.01.2010,3,919.275
12.01.2010,4,26.265
12.01.2010,5,787.95
12.01.2010,6,946.328
12.01.2010,7,1116.263
12.01.2010,8,1208.19
12.01.2010,9,1103.13
12.01.2010,10,1103.13
12.01.2010,11,1103.13
12.01.2010,12,1050.6
12.01.2010,13,1050.6
12.01.2010,14,1103.13
12.01.2010,15,1313.25
12.01.2010,16,1392.045
12.01.2010,17,1615.298
12.01.2010,18,1392.045
12.01.2010,19,1392.045
12.01.2010,20,1392.045
12.01.2010,21,1405.178
12.01.2010,22,971.805
12.01.2010,23,1050.6
12.01.2010,24,971.805
13.01.2010,1,946.911
13.01.2010,2,680.29
13.01.2010,3,876.527
13.01.2010,4,811.115
13.01.2010,5,857.165
13.01.2010,6,946.911
13.01.2010,7,1071.195
13.01.2010,8,1357.963
13.01.2010,9,1308.25
13.01.2010,10,1465.24
13.01.2010,11,1504.488
13.01.2010,12,1522.803
13.01.2010,13,1470.211
13.01.2010,14,1626.416
13.01.2010,15,1398.258
13.01.2010,16,1412.91
13.01.2010,17,1694.707
13.01.2010,18,1769.801
13.01.2010,19,1754.102
13.01.2010,20,1590.309
13.01.2010,21,1363.197
13.01.2010,22,994.27
13.01.2010,23,1098.93
13.01.2010,24,941.94
14.01.2010,1,989.71
14.01.2010,2,677.17
14.01.2010,3,677.17
14.01.2010,4,677.17
14.01.2010,5,911.575
14.01.2010,6,1043.102
14.01.2010,7,1159.003
14.01.2010,8,1119.935
14.01.2010,9,1198.07
14.01.2010,10,1375.176
14.01.2010,11,1250.16
14.01.2010,12,1250.16
14.01.2010,13,1209.009
14.01.2010,14,1234.533
14.01.2010,15,1198.07
14.01.2010,16,1232.189
14.01.2010,17,1771.06
14.01.2010,18,1953.375
14.01.2010,19,1640.835
14.01.2010,20,1470.501
14.01.2010,21,1302.25
14.01.2010,22,940.225
14.01.2010,23,1198.07
14.01.2010,24,940.225
15.01.2010,1,939.625
15.01.2010,2,25.935
15.01.2010,3,25.935
15.01.2010,4,25.935
15.01.2010,5,25.935
15.01.2010,6,1059.704
15.01.2010,7,1254.217
15.01.2010,8,1543.133
15.01.2010,9,1647.651
15.01.2010,10,1685.775
15.01.2010,11,1710.154
15.01.2010,12,1633.386
15.01.2010,13,1624.828
15.01.2010,14,1482.445
15.01.2010,15,1418.904
15.01.2010,16,1413.458
15.01.2010,17,1579.182
15.01.2010,18,1797.814
15.01.2010,19,1685.775
15.01.2010,20,1452.36
15.01.2010,21,1343.952
15.01.2010,22,985.53
15.01.2010,23,1011.465
15.01.2010,24,778.05
16.01.2010,1,967.894
16.01.2010,2,907.725
16.01.2010,3,912.912
16.01.2010,4,25.935
16.01.2010,5,25.935
16.01.2010,6,25.935
16.01.2010,7,752.115
16.01.2010,8,919.914
16.01.2010,9,944.034
16.01.2010,10,1011.465
16.01.2010,11,1311.014
16.01.2010,12,1327.094
16.01.2010,13,1296.75
16.01.2010,14,1193.01
16.01.2010,15,1116.242
16.01.2010,16,1065.41
16.01.2010,17,1090.567
16.01.2010,18,1387.523
16.01.2010,19,1374.555
16.01.2010,20,1219.204
16.01.2010,21,1102.238
16.01.2010,22,966.079
16.01.2010,23,1131.544
16.01.2010,24,907.725
17.01.2010,1,711.138
17.01.2010,2,635.407
17.01.2010,3,596.505
17.01.2010,4,311.22
17.01.2010,5,311.22
17.01.2010,6,337.155
17.01.2010,7,253.644
17.01.2010,8,492.765
17.01.2010,9,570.57
17.01.2010,10,913.949
17.01.2010,11,1106.387
17.01.2010,12,1244.88
17.01.2010,13,1179.783
17.01.2010,14,966.079
17.01.2010,15,951.815
17.01.2010,16,921.989
17.01.2010,17,958.298
17.01.2010,18,1322.426
17.01.2010,19,1414.754
17.01.2010,20,1374.555
17.01.2010,21,1251.364
17.01.2010,22,1167.075
17.01.2010,23,1110.018
17.01.2010,24,951.815
18.01.2010,1,708.746
18.01.2010,2,596.621
18.01.2010,3,596.621
18.01.2010,4,596.621
18.01.2010,5,596.621
18.01.2010,6,777.627
18.01.2010,7,1018.709
18.01.2010,8,1208.779
18.01.2010,9,1296.045
18.01.2010,10,1357.157
18.01.2010,11,1414.903
18.01.2010,12,1415.421
18.01.2010,13,1394.964
18.01.2010,14,1343.951
18.01.2010,15,1328.414
18.01.2010,16,1245.291
18.01.2010,17,1504.5
18.01.2010,18,1737.554
18.01.2010,19,1734.965
18.01.2010,20,1354.308
18.01.2010,21,1294.75
18.01.2010,22,1020.263
18.01.2010,23,1051.337
18.01.2010,24,947.757
19.01.2010,1,799.169
19.01.2010,2,25.905
19.01.2010,3,25.905
19.01.2010,4,25.905
19.01.2010,5,725.34
19.01.2010,6,799.169
19.01.2010,7,1139.82
19.01.2010,8,1279.707
19.01.2010,9,1173.497
19.01.2010,10,1198.624
19.01.2010,11,1227.897
19.01.2010,12,1198.624
19.01.2010,13,1243.44
19.01.2010,14,1243.44
19.01.2010,15,1243.44
19.01.2010,16,1245.771
19.01.2010,17,1409.232
19.01.2010,18,1638.491
19.01.2010,19,1528.395
19.01.2010,20,1424.775
19.01.2010,21,1191.63
19.01.2010,22,1043.971
19.01.2010,23,1113.915
19.01.2010,24,950.714
20.01.2010,1,906.15
20.01.2010,2,25.89
20.01.2010,3,699.03
20.01.2010,4,25.89
20.01.2010,5,25.89
20.01.2010,6,947.833
20.01.2010,7,1139.16
20.01.2010,8,1190.94
20.01.2010,9,1216.83
20.01.2010,10,1361.814
20.01.2010,11,1347.057
20.01.2010,12,1362.85
20.01.2010,13,1359.225
20.01.2010,14,1356.636
20.01.2010,15,1332.558
20.01.2010,16,1241.167
20.01.2010,17,1327.639
20.01.2010,18,1461.749
20.01.2010,19,1545.633
20.01.2010,20,1294.5
20.01.2010,21,1244.273
20.01.2010,22,1061.49
20.01.2010,23,983.82
20.01.2010,24,906.15
21.01.2010,1,950.868
21.01.2010,2,509.208
21.01.2010,3,891.114
21.01.2010,4,781.998
21.01.2010,5,801.223
21.01.2010,6,950.868
21.01.2010,7,1208.07
21.01.2010,8,1519.83
21.01.2010,9,1432.797
21.01.2010,10,1493.33
21.01.2010,11,1454.88
21.01.2010,12,1450.204
21.01.2010,13,1456.439
21.01.2010,14,1387.072
21.01.2010,15,1371.744
21.01.2010,16,1369.406
21.01.2010,17,1444.228
21.01.2010,18,1631.804
21.01.2010,19,1605.564
21.01.2010,20,1488.134
21.01.2010,21,1339.009
21.01.2010,22,1167.541
21.01.2010,23,1169.1
21.01.2010,24,1065.18
22.01.2010,1,1012.312
22.01.2010,2,967.798
22.01.2010,3,958.895
22.01.2010,4,841.062
22.01.2010,5,810.426
22.01.2010,6,960.99
22.01.2010,7,1224.934
22.01.2010,8,1486.261
22.01.2010,9,1353.765
22.01.2010,10,1445.412
22.01.2010,11,1409.277
22.01.2010,12,1429.439
22.01.2010,13,1385.448
22.01.2010,14,1284.112
22.01.2010,15,1246.406
22.01.2010,16,1165.232
22.01.2010,17,1279.661
22.01.2010,18,1431.534
22.01.2010,19,1361.62
22.01.2010,20,1256.88
22.01.2010,21,1189.585
22.01.2010,22,1099.77
22.01.2010,23,1099.77
22.01.2010,24,785.55
23.01.2010,1,1115.481
23.01.2010,2,1032.475
23.01.2010,3,977.486
23.01.2010,4,890.814
23.01.2010,5,833.469
23.01.2010,6,819.591
23.01.2010,7,837.658
23.01.2010,8,959.157
23.01.2010,9,1021.215
23.01.2010,10,1200.844
23.01.2010,11,1247.977
23.01.2010,12,1259.499
23.01.2010,13,1239.598
23.01.2010,14,1071.49
23.01.2010,15,1047.4
23.01.2010,16,959.157
23.01.2010,17,1091.653
23.01.2010,18,1344.6
23.01.2010,19,1400.112
23.01.2010,20,1259.237
23.01.2010,21,1139.048
23.01.2010,22,1120.456
23.01.2010,23,1155.806
23.01.2010,24,959.157
24.01.2010,1,951.563
24.01.2010,2,26.185
24.01.2010,3,765.911
24.01.2010,4,576.07
24.01.2010,5,523.7
24.01.2010,6,497.515
24.01.2010,7,523.7
24.01.2010,8,628.44
24.01.2010,9,746.272
24.01.2010,10,1022.001
24.01.2010,11,1160.781
24.01.2010,12,1227.029
24.01.2010,13,1227.029
24.01.2010,14,1063.897
24.01.2010,15,916.475
24.01.2010,16,951.563
24.01.2010,17,1008.123
24.01.2010,18,1280.185
24.01.2010,19,1366.595
24.01.2010,20,1345.385
24.01.2010,21,1243.788
24.01.2010,22,1172.826
24.01.2010,23,1193.25
24.01.2010,24,1073.585
25.01.2010,1,2.601
25.01.2010,2,0.26
25.01.2010,3,0.26
25.01.2010,4,0.26
25.01.2010,5,0.26
25.01.2010,6,845.325
25.01.2010,7,1235.475
25.01.2010,8,1580.628
25.01.2010,9,1524.186
25.01.2010,10,1625.625
25.01.2010,11,1625.625
25.01.2010,12,1617.562
25.01.2010,13,1573.605
25.01.2010,14,1555.398
25.01.2010,15,1469.045
25.01.2010,16,1414.684
25.01.2010,17,1556.699
25.01.2010,18,1776.483
25.01.2010,19,1707.557
25.01.2010,20,1554.878
25.01.2010,21,1373.328
25.01.2010,22,1118.95
25.01.2010,23,1199.321
25.01.2010,24,987.08
26.01.2010,1,861.3
26.01.2010,2,861.3
26.01.2010,3,861.3
26.01.2010,4,861.3
26.01.2010,5,826.326
26.01.2010,6,991.8
26.01.2010,7,1221.219
26.01.2010,8,1431.324
26.01.2010,9,1529.199
26.01.2010,10,1513.8
26.01.2010,11,1633.86
26.01.2010,12,1513.8
26.01.2010,13,1566.0
26.01.2010,14,1513.8
26.01.2010,15,1409.4
26.01.2010,16,1305.0
26.01.2010,17,1409.4
26.01.2010,18,1797.507
26.01.2010,19,1797.507
26.01.2010,20,1539.9
26.01.2010,21,1367.64
26.01.2010,22,1148.4
26.01.2010,23,1174.5
26.01.2010,24,1017.9
27.01.2010,1,1044.6
27.01.2010,2,955.548
27.01.2010,3,955.548
27.01.2010,4,783.45
27.01.2010,5,955.548
27.01.2010,6,1018.485
27.01.2010,7,1253.52
27.01.2010,8,1689.379
27.01.2010,9,1566.9
27.01.2010,10,1723.59
27.01.2010,11,1722.545
27.01.2010,12,1692.774
27.01.2010,13,1584.136
27.01.2010,14,1468.969
27.01.2010,15,1345.184
27.01.2010,16,1253.52
27.01.2010,17,1243.074
27.01.2010,18,1436.325
27.01.2010,19,1436.325
27.01.2010,20,1279.635
27.01.2010,21,1170.474
27.01.2010,22,996.287
27.01.2010,23,916.375
27.01.2010,24,678.99
28.01.2010,1,865.755
28.01.2010,2,736.941
28.01.2010,3,682.11
28.01.2010,4,619.671
28.01.2010,5,642.757
28.01.2010,6,778.13
28.01.2010,7,1183.723
28.01.2010,8,1266.363
28.01.2010,9,1268.2
28.01.2010,10,1337.985
28.01.2010,11,1272.398
28.01.2010,12,1285.515
28.01.2010,13,1233.045
28.01.2010,14,1154.34
28.01.2010,15,1075.635
28.01.2010,16,956.528
28.01.2010,17,1049.4
28.01.2010,18,1253.771
28.01.2010,19,1253.771
28.01.2010,20,1114.988
28.01.2010,21,1154.34
28.01.2010,22,1075.635
28.01.2010,23,1154.34
28.01.2010,24,957.578
29.01.2010,1,955.821
29.01.2010,2,865.59
29.01.2010,3,878.705
29.01.2010,4,708.21
29.01.2010,5,806.31
29.01.2010,6,944.28
29.01.2010,7,1141.005
29.01.2010,8,1363.96
29.01.2010,9,1536.816
29.01.2010,10,1598.719
29.01.2010,11,1610.784
29.01.2010,12,1519.242
29.01.2010,13,1573.8
29.01.2010,14,1442.65
29.01.2010,15,1363.96
29.01.2010,16,1259.04
29.01.2010,17,1311.5
29.01.2010,18,1499.307
29.01.2010,19,1591.112
29.01.2010,20,1363.96
29.01.2010,21,1259.04
29.01.2010,22,1101.66
29.01.2010,23,1101.66
29.01.2010,24,955.821
30.01.2010,1,996.74
30.01.2010,2,865.59
30.01.2010,3,813.13
30.01.2010,4,760.67
30.01.2010,5,734.44
30.01.2010,6,760.67
30.01.2010,7,708.21
30.01.2010,8,813.13
30.01.2010,9,881.328
30.01.2010,10,1154.12
30.01.2010,11,1232.81
30.01.2010,12,1311.5
30.01.2010,13,1285.27
30.01.2010,14,1154.12
30.01.2010,15,1127.89
30.01.2010,16,1101.66
30.01.2010,17,1154.12
30.01.2010,18,1362.911
30.01.2010,19,1573.8
30.01.2010,20,1459.962
30.01.2010,21,1232.81
30.01.2010,22,1180.35
30.01.2010,23,1154.12
30.01.2010,24,1022.97
31.01.2010,1,970.51
31.01.2010,2,865.59
31.01.2010,3,760.67
31.01.2010,4,750.178
31.01.2010,5,708.21
31.01.2010,6,738.899
31.01.2010,7,550.83
31.01.2010,8,603.29
31.01.2010,9,742.309
31.01.2010,10,852.475
31.01.2010,11,1156.218
31.01.2010,12,1267.958
31.01.2010,13,1134.448
31.01.2010,14,1022.97
31.01.2010,15,918.05
31.01.2010,16,924.87
31.01.2010,17,1033.462
31.01.2010,18,1262.975
31.01.2010,19,1476.749
31.01.2010,20,1363.96
31.01.2010,21,1232.81
31.01.2010,22,1146.776
31.01.2010,23,1227.564
31.01.2010,24,994.117
01.02.2010,1,861.188
01.02.2010,2,790.291
01.02.2010,3,781.95
01.02.2010,4,755.885
01.02.2010,5,800.717
01.02.2010,6,863.533
01.02.2010,7,1231.832
01.02.2010,8,1532.101
01.02.2010,9,1694.225
01.02.2010,10,1746.616
01.02.2010,11,1785.453
01.02.2010,12,1819.337
01.02.2010,13,1756.781
01.02.2010,14,1707.258
01.02.2010,15,1439.049
01.02.2010,16,1495.349
01.02.2010,17,1626.456
01.02.2010,18,1918.384
01.02.2010,19,1902.745
01.02.2010,20,1801.613
01.02.2010,21,1602.998
01.02.2010,22,1276.924
01.02.2010,23,1225.055
01.02.2010,24,1120.795
02.02.2010,1,782.86
02.02.2010,2,802.36
02.02.2010,3,713.7
02.02.2010,4,702.0
02.02.2010,5,702.0
02.02.2010,6,943.28
02.02.2010,7,1183.26
02.02.2010,8,1294.8
02.02.2010,9,1305.2
02.02.2010,10,1326.0
02.02.2010,11,1302.6
02.02.2010,12,1300.0
02.02.2010,13,1144.0
02.02.2010,14,1144.0
02.02.2010,15,1092.0
02.02.2010,16,1126.32
02.02.2010,17,1040.0
02.02.2010,18,1352.0
02.02.2010,19,1380.6
02.02.2010,20,1144.0
02.02.2010,21,1170.0
02.02.2010,22,972.66
02.02.2010,23,994.76
02.02.2010,24,850.2
03.02.2010,1,806.775
03.02.2010,2,681.855
03.02.2010,3,645.68
03.02.2010,4,554.072
03.02.2010,5,638.653
03.02.2010,6,859.346
03.02.2010,7,1062.861
03.02.2010,8,1272.102
03.02.2010,9,1270.02
03.02.2010,10,1339.247
03.02.2010,11,1327.275
03.02.2010,12,1327.275
03.02.2010,13,1196.629
03.02.2010,14,1145.1
03.02.2010,15,1171.125
03.02.2010,16,1113.87
03.02.2010,17,1171.125
03.02.2010,18,1431.375
03.02.2010,19,1605.743
03.02.2010,20,1459.742
03.02.2010,21,1272.102
03.02.2010,22,1087.845
03.02.2010,23,1093.05
03.02.2010,24,962.925
04.02.2010,1,989.948
04.02.2010,2,942.671
04.02.2010,3,922.036
04.02.2010,4,895.916
04.02.2010,5,866.662
04.02.2010,6,1044.8
04.02.2010,7,1253.76
04.02.2010,8,1402.644
04.02.2010,9,1447.048
04.02.2010,10,1523.057
04.02.2010,11,1473.168
04.02.2010,12,1588.88
04.02.2010,13,1514.176
04.02.2010,14,1485.183
04.02.2010,15,1394.808
04.02.2010,16,1360.33
04.02.2010,17,1344.658
04.02.2010,18,1608.992
04.02.2010,19,1778.511
04.02.2010,20,1514.96
04.02.2010,21,1362.419
04.02.2010,22,1123.16
04.02.2010,23,1198.908
04.02.2010,24,1018.68
05.02.2010,1,26.18
05.02.2010,2,26.18
05.02.2010,3,575.96
05.02.2010,4,759.22
05.02.2010,5,748.748
05.02.2010,6,908.97
05.02.2010,7,1288.58
05.02.2010,8,1377.068
05.02.2010,9,1260.305
05.02.2010,10,1398.536
05.02.2010,11,1442.518
05.02.2010,12,1413.458
05.02.2010,13,1414.244
05.02.2010,14,1357.433
05.02.2010,15,1217.37
05.02.2010,16,1099.56
05.02.2010,17,1099.56
05.02.2010,18,1401.677
05.02.2010,19,1439.9
05.02.2010,20,1262.661
05.02.2010,21,1322.09
05.02.2010,22,1047.2
05.02.2010,23,1073.38
05.02.2010,24,981.75
06.02.2010,1,1037.775
06.02.2010,2,913.682
06.02.2010,3,891.953
06.02.2010,4,806.344
06.02.2010,5,780.164
06.02.2010,6,780.164
06.02.2010,7,697.959
06.02.2010,8,821.528
06.02.2010,9,1011.857
06.02.2010,10,1236.481
06.02.2010,11,1373.665
06.02.2010,12,1374.45
06.02.2010,13,1292.768
06.02.2010,14,1217.37
06.02.2010,15,1165.01
06.02.2010,16,1138.83
06.02.2010,17,1151.92
06.02.2010,18,1465.556
06.02.2010,19,1539.122
06.02.2010,20,1392.776
06.02.2010,21,1188.31
06.02.2010,22,1047.2
06.02.2010,23,1047.2
06.02.2010,24,942.48
07.02.2010,1,1045.367
07.02.2010,2,942.48
07.02.2010,3,863.94
07.02.2010,4,733.04
07.02.2010,5,706.86
07.02.2010,6,655.024
07.02.2010,7,523.6
07.02.2010,8,650.049
07.02.2010,9,759.22
07.02.2010,10,1011.595
07.02.2010,11,1125.478
07.02.2010,12,1204.28
07.02.2010,13,1204.28
07.02.2010,14,1086.208
07.02.2010,15,942.48
07.02.2010,16,916.3
07.02.2010,17,977.038
07.02.2010,18,1256.64
07.02.2010,19,1498.543
07.02.2010,20,1453.514
07.02.2010,21,1309.785
07.02.2010,22,1099.56
07.02.2010,23,1047.2
07.02.2010,24,951.643
08.02.2010,1,950.916
08.02.2010,2,680.16
08.02.2010,3,680.16
08.02.2010,4,680.16
08.02.2010,5,680.16
08.02.2010,6,1098.72
08.02.2010,7,1394.066
08.02.2010,8,1395.636
08.02.2010,9,1360.32
08.02.2010,10,1491.12
08.02.2010,11,1483.272
08.02.2010,12,1386.48
08.02.2010,13,1425.72
08.02.2010,14,1360.32
08.02.2010,15,1185.048
08.02.2010,16,1153.656
08.02.2010,17,1347.24
08.02.2010,18,1595.76
08.02.2010,19,1491.12
08.02.2010,20,1491.12
08.02.2010,21,1229.52
08.02.2010,22,1046.4
08.02.2010,23,1151.04
08.02.2010,24,1046.4
09.02.2010,1,1040.669
09.02.2010,2,1020.315
09.02.2010,3,963.166
09.02.2010,4,887.23
09.02.2010,5,885.925
09.02.2010,6,1087.64
09.02.2010,7,1383.035
09.02.2010,8,1837.871
09.02.2010,9,1766.11
09.02.2010,10,1763.5
09.02.2010,11,1822.214
09.02.2010,12,1774.46
09.02.2010,13,1696.175
09.02.2010,14,1612.671
09.02.2010,15,1565.7
09.02.2010,16,1451.404
09.02.2010,17,1461.32
09.02.2010,18,1683.127
09.02.2010,19,2106.649
09.02.2010,20,1750.714
09.02.2010,21,1485.588
09.02.2010,22,1252.56
09.02.2010,23,1199.848
09.02.2010,24,1113.735
10.02.2010,1,991.99
10.02.2010,2,952.833
10.02.2010,3,949.7
10.02.2010,4,874.518
10.02.2010,5,926.728
10.02.2010,6,1044.2
10.02.2010,7,1161.673
10.02.2010,8,1584.312
10.02.2010,9,1683.773
10.02.2010,10,1735.983
10.02.2010,11,1735.983
10.02.2010,12,1601.281
10.02.2010,13,1461.88
10.02.2010,14,1360.071
10.02.2010,15,1289.587
10.02.2010,16,1253.04
10.02.2010,17,1148.62
10.02.2010,18,1433.165
10.02.2010,19,1566.3
10.02.2010,20,1566.3
10.02.2010,21,1213.883
10.02.2010,22,1083.358
10.02.2010,23,1122.515
10.02.2010,24,991.99
11.02.2010,1,988.38
11.02.2010,2,936.36
11.02.2010,3,910.35
11.02.2010,4,858.33
11.02.2010,5,858.33
11.02.2010,6,910.35
11.02.2010,7,1098.402
11.02.2010,8,1378.53
11.02.2010,9,1430.55
11.02.2010,10,1456.56
11.02.2010,11,1479.969
11.02.2010,12,1430.55
11.02.2010,13,1378.53
11.02.2010,14,1378.53
11.02.2010,15,1242.238
11.02.2010,16,1196.46
11.02.2010,17,1196.46
11.02.2010,18,1459.161
11.02.2010,19,1607.418
11.02.2010,20,1378.53
11.02.2010,21,1144.44
11.02.2010,22,1014.39
11.02.2010,23,1066.41
11.02.2010,24,962.37
12.02.2010,1,936.72
12.02.2010,2,702.54
12.02.2010,3,702.54
12.02.2010,4,26.02
12.02.2010,5,858.66
12.02.2010,6,702.54
12.02.2010,7,1162.834
12.02.2010,8,1196.92
12.02.2010,9,1483.14
12.02.2010,10,1496.15
12.02.2010,11,1587.22
12.02.2010,12,1574.21
12.02.2010,13,1537.782
12.02.2010,14,1405.861
12.02.2010,15,1280.184
