Den,Hodina,Marginální cena ČR (Kč/MWh)
2014-01-18,7,786.311
2014-01-18,8,833.808
2014-01-18,9,892.287
2014-01-18,10,986.458
2014-01-18,11,976.849
2014-01-18,12,947.198
2014-01-18,13,991.126
2014-01-18,14,933.47
2014-01-18,15,851.105
2014-01-18,16,871.147
2014-01-18,17,903.269
2014-01-18,18,1018.581
2014-01-18,19,988.38
2014-01-18,20,940.059
2014-01-18,21,893.386
2014-01-18,22,778.624
2014-01-18,23,714.654
2014-01-18,24,546.354
2014-01-19,1,395.352
2014-01-19,2,234.466
2014-01-19,3,200.147
2014-01-19,4,192.185
2014-01-19,5,192.185
2014-01-19,6,157.866
2014-01-19,7,130.686
2014-01-19,8,183.949
2014-01-19,9,339.344
2014-01-19,10,549.1
2014-01-19,11,673.197
2014-01-19,12,853.576
2014-01-19,13,777.8
2014-01-19,14,633.387
2014-01-19,15,694.886
2014-01-19,16,713.006
2014-01-19,17,853.027
2014-01-19,18,959.003
2014-01-19,19,1076.236
2014-01-19,20,1029.563
2014-01-19,21,974.652
2014-01-19,22,900.524
2014-01-19,23,883.502
2014-01-19,24,680.335
2014-01-20,1,440.951
2014-01-20,2,529.581
2014-01-20,3,366.083
2014-01-20,4,410.398
2014-01-20,5,412.875
2014-01-20,6,578.3
2014-01-20,7,925.39
2014-01-20,8,1442.31
2014-01-20,9,1405.977
2014-01-20,10,1403.224
2014-01-20,11,1431.3
2014-01-20,12,1458.825
2014-01-20,13,1480.295
2014-01-20,14,1458.825
2014-01-20,15,1378.727
2014-01-20,16,1390.012
2014-01-20,17,1475.34
2014-01-20,18,1651.5
2014-01-20,19,1665.262
2014-01-20,20,1529.014
2014-01-20,21,1434.603
2014-01-20,22,1129.626
2014-01-20,23,1018.425
2014-01-20,24,811.988
2014-01-21,1,744.396
2014-01-21,2,735.025
2014-01-21,3,749.632
2014-01-21,4,696.717
2014-01-21,5,744.12
2014-01-21,6,890.739
2014-01-21,7,1275.477
2014-01-21,8,1809.314
2014-01-21,9,1745.65
2014-01-21,10,1810.416
2014-01-21,11,1804.353
2014-01-21,12,1818.96
2014-01-21,13,1775.14
2014-01-21,14,1708.72
2014-01-21,15,1613.362
2014-01-21,16,1529.58
2014-01-21,17,1637.064
2014-01-21,18,1847.622
2014-01-21,19,1986.8
2014-01-21,20,1742.619
2014-01-21,21,1612.26
2014-01-21,22,1295.044
2014-01-21,23,1157.52
2014-01-21,24,852.431
2014-01-22,1,908.82
2014-01-22,2,881.28
2014-01-22,3,826.2
2014-01-22,4,779.382
2014-01-22,5,812.43
2014-01-22,6,921.488
2014-01-22,7,1266.84
2014-01-22,8,1712.988
2014-01-22,9,1724.555
2014-01-22,10,1707.48
2014-01-22,11,1666.17
2014-01-22,12,1691.507
2014-01-22,13,1613.844
2014-01-22,14,1613.018
2014-01-22,15,1542.24
2014-01-22,16,1487.16
2014-01-22,17,1610.539
2014-01-22,18,1817.64
2014-01-22,19,1897.506
2014-01-22,20,1751.544
2014-01-22,21,1432.08
2014-01-22,22,1165.217
2014-01-22,23,969.408
2014-01-22,24,842.724
2014-01-23,1,886.278
2014-01-23,2,858.513
2014-01-23,3,818.102
2014-01-23,4,783.465
2014-01-23,5,815.628
2014-01-23,6,895.624
2014-01-23,7,1212.309
2014-01-23,8,1715.926
2014-01-23,9,1698.057
2014-01-23,10,1709.603
2014-01-23,11,1676.89
2014-01-23,12,1641.153
2014-01-23,13,1594.42
2014-01-23,14,1539.44
2014-01-23,15,1448.723
2014-01-23,16,1362.404
2014-01-23,17,1383.572
2014-01-23,18,1531.193
2014-01-23,19,1605.416
2014-01-23,20,1438.002
2014-01-23,21,1332.165
2014-01-23,22,1097.401
2014-01-23,23,926.963
2014-01-23,24,750.752
2014-01-24,1,871.717
2014-01-24,2,856.028
2014-01-24,3,825.75
2014-01-24,4,800.427
2014-01-24,5,841.439
2014-01-24,6,899.517
2014-01-24,7,1136.507
2014-01-24,8,1693.063
2014-01-24,9,1769.857
2014-01-24,10,1791.877
2014-01-24,11,1772.61
2014-01-24,12,1746.737
2014-01-24,13,1736.827
2014-01-24,14,1665.262
2014-01-24,15,1538.647
2014-01-24,16,1438.732
2014-01-24,17,1462.403
2014-01-24,18,1664.987
2014-01-24,19,1846.927
2014-01-24,20,1605.809
2014-01-24,21,1491.855
2014-01-24,22,1159.628
2014-01-24,23,1056.41
2014-01-24,24,930.07
2014-01-25,1,908.325
2014-01-25,2,825.475
2014-01-25,3,819.419
2014-01-25,4,778.407
2014-01-25,5,768.498
2014-01-25,6,725.559
2014-01-25,7,755.011
2014-01-25,8,830.429
2014-01-25,9,940.805
2014-01-25,10,1183.575
2014-01-25,11,1128.525
2014-01-25,12,1064.667
2014-01-25,13,1017.049
2014-01-25,14,935.85
2014-01-25,15,909.701
2014-01-25,16,906.398
2014-01-25,17,974.66
2014-01-25,18,1246.883
2014-01-25,19,1294.776
2014-01-25,20,1181.373
2014-01-25,21,943.832
2014-01-25,22,878.047
2014-01-25,23,838.411
2014-01-25,24,652.618
2014-01-26,1,627.845
2014-01-26,2,495.45
2014-01-26,3,415.627
2014-01-26,4,357.825
2014-01-26,5,330.3
2014-01-26,6,357.825
2014-01-26,7,357.825
2014-01-26,8,439.85
2014-01-26,9,555.454
2014-01-26,10,897.04
2014-01-26,11,1003.562
2014-01-26,12,1018.425
2014-01-26,13,947.411
2014-01-26,14,882.727
2014-01-26,15,868.414
2014-01-26,16,839.512
2014-01-26,17,910.802
2014-01-26,18,1173.116
2014-01-26,19,1167.06
2014-01-26,20,1073.475
2014-01-26,21,922.638
2014-01-26,22,894.563
2014-01-26,23,891.26
2014-01-26,24,672.986
2014-01-27,1,530.268
2014-01-27,2,494.55
2014-01-27,3,396.464
2014-01-27,4,346.185
2014-01-27,5,405.806
2014-01-27,6,604.45
2014-01-27,7,969.043
2014-01-27,8,1406.72
2014-01-27,9,1484.2
2014-01-27,10,1442.163
2014-01-27,11,1407.544
2014-01-27,12,1436.393
2014-01-27,13,1412.215
2014-01-27,14,1421.557
2014-01-27,15,1357.265
2014-01-27,16,1338.582
2014-01-27,17,1402.324
2014-01-27,18,1692.46
2014-01-27,19,1788.623
2014-01-27,20,1677.349
2014-01-27,21,1429.524
2014-01-27,22,1210.549
2014-01-27,23,976.462
2014-01-27,24,851.725
2014-01-28,1,871.433
2014-01-28,2,843.943
2014-01-28,3,810.955
2014-01-28,4,770.82
2014-01-28,5,808.481
2014-01-28,6,876.106
2014-01-28,7,1096.576
2014-01-28,8,1566.93
2014-01-28,9,1609.539
2014-01-28,10,1526.795
2014-01-28,11,1401.99
2014-01-28,12,1429.48
2014-01-28,13,1389.894
2014-01-28,14,1401.99
2014-01-28,15,1374.5
2014-01-28,16,1347.01
2014-01-28,17,1429.48
2014-01-28,18,1594.42
2014-01-28,19,1759.36
2014-01-28,20,1511.95
2014-01-28,21,1371.751
2014-01-28,22,1083.656
2014-01-28,23,975.895
2014-01-28,24,810.955
2014-01-29,1,839.97
2014-01-29,2,820.967
2014-01-29,3,782.136
2014-01-29,4,743.58
2014-01-29,5,768.366
2014-01-29,6,839.97
2014-01-29,7,1023.937
2014-01-29,8,1418.585
2014-01-29,9,1453.837
2014-01-29,10,1377.0
2014-01-29,11,1374.246
2014-01-29,12,1276.479
2014-01-29,13,1148.143
2014-01-29,14,1118.399
2014-01-29,15,1184.22
2014-01-29,16,1264.912
2014-01-29,17,1316.412
2014-01-29,18,1486.609
2014-01-29,19,1652.4
2014-01-29,20,1379.754
2014-01-29,21,1294.38
2014-01-29,22,1064.972
2014-01-29,23,950.13
2014-01-29,24,826.2
2014-01-30,1,848.944
2014-01-30,2,829.907
2014-01-30,3,802.041
2014-01-30,4,799.834
2014-01-30,5,821.078
2014-01-30,6,856.945
2014-01-30,7,1164.022
2014-01-30,8,1575.389
2014-01-30,9,1615.119
2014-01-30,10,1615.119
2014-01-30,11,1543.936
2014-01-30,12,1462.27
2014-01-30,13,1373.982
2014-01-30,14,1376.741
2014-01-30,15,1393.295
2014-01-30,16,1413.988
2014-01-30,17,1489.86
2014-01-30,18,1674.989
2014-01-30,19,1834.183
2014-01-30,20,1640.226
2014-01-30,21,1389.708
2014-01-30,22,1119.602
2014-01-30,23,965.65
2014-01-30,24,884.811
2014-01-31,1,871.475
2014-01-31,2,847.0
2014-01-31,3,810.975
2014-01-31,4,800.25
2014-01-31,5,825.0
2014-01-31,6,882.75
2014-01-31,7,1072.5
2014-01-31,8,1547.975
2014-01-31,9,1667.325
2014-01-31,10,1653.575
2014-01-31,11,1573.0
2014-01-31,12,1538.35
2014-01-31,13,1463.825
2014-01-31,14,1377.475
2014-01-31,15,1293.875
2014-01-31,16,1338.15
2014-01-31,17,1328.25
2014-01-31,18,1508.925
2014-01-31,19,1584.825
2014-01-31,20,1376.65
2014-01-31,21,1177.0
2014-01-31,22,946.275
2014-01-31,23,880.0
2014-01-31,24,797.225
2014-02-01,1,741.4
2014-02-01,2,660.0
2014-02-01,3,569.25
2014-02-01,4,493.9
2014-02-01,5,440.825
2014-02-01,6,415.8
2014-02-01,7,453.475
2014-02-01,8,556.05
2014-02-01,9,657.25
2014-02-01,10,795.025
2014-02-01,11,851.95
2014-02-01,12,889.075
2014-02-01,13,833.525
2014-02-01,14,809.875
2014-02-01,15,794.75
2014-02-01,16,813.45
2014-02-01,17,893.75
2014-02-01,18,1111.0
2014-02-01,19,1193.5
2014-02-01,20,1107.15
2014-02-01,21,990.0
2014-02-01,22,866.25
2014-02-01,23,873.95
2014-02-01,24,744.425
2014-02-02,1,605.0
2014-02-02,2,343.75
2014-02-02,3,522.5
2014-02-02,4,470.25
2014-02-02,5,458.425
2014-02-02,6,416.625
2014-02-02,7,438.625
2014-02-02,8,412.5
2014-02-02,9,662.475
2014-02-02,10,868.45
2014-02-02,11,999.075
2014-02-02,12,1058.75
2014-02-02,13,999.9
2014-02-02,14,907.5
2014-02-02,15,834.35
2014-02-02,16,826.1
2014-02-02,17,907.5
2014-02-02,18,1155.0
2014-02-02,19,1299.375
2014-02-02,20,1261.15
2014-02-02,21,1155.0
2014-02-02,22,946.825
2014-02-02,23,950.675
2014-02-02,24,779.625
2014-02-03,1,815.291
2014-02-03,2,808.409
2014-02-03,3,755.561
2014-02-03,4,715.65
2014-02-03,5,719.504
2014-02-03,6,803.73
2014-02-03,7,1124.672
2014-02-03,8,1710.954
2014-02-03,9,1773.436
2014-02-03,10,1762.976
2014-02-03,11,1670.492
2014-02-03,12,1592.596
2014-02-03,13,1495.158
2014-02-03,14,1419.464
2014-02-03,15,1376.25
2014-02-03,16,1337.715
2014-02-03,17,1352.854
2014-02-03,18,1563.695
2014-02-03,19,1726.919
2014-02-03,20,1568.375
2014-02-03,21,1407.904
2014-02-03,22,1052.281
2014-02-03,23,930.896
2014-02-03,24,814.19
2014-02-04,1,827.552
2014-02-04,2,808.281
2014-02-04,3,774.144
2014-02-04,4,742.759
2014-02-04,5,785.706
2014-02-04,6,849.301
2014-02-04,7,1106.431
2014-02-04,8,1590.683
2014-02-04,9,1567.558
2014-02-04,10,1511.122
2014-02-04,11,1401.828
2014-02-04,12,1353.375
2014-02-04,13,1272.161
2014-02-04,14,1288.404
2014-02-04,15,1258.121
2014-02-04,16,1292.534
2014-02-04,17,1363.561
2014-02-04,18,1596.74
2014-02-04,19,1742.649
2014-02-04,20,1593.987
2014-02-04,21,1406.783
2014-02-04,22,1057.152
2014-02-04,23,990.805
2014-02-04,24,850.952
2014-02-05,1,837.89
2014-02-05,2,815.036
2014-02-05,3,752.256
2014-02-05,4,705.722
2014-02-05,5,726.649
2014-02-05,6,820.268
2014-02-05,7,1007.781
2014-02-05,8,1398.778
2014-02-05,9,1329.941
2014-02-05,10,1233.568
2014-02-05,11,1087.633
2014-02-05,12,1057.344
2014-02-05,13,963.45
2014-02-05,14,989.333
2014-02-05,15,1051.286
2014-02-05,16,1101.4
2014-02-05,17,1126.182
2014-02-05,18,1294.145
2014-02-05,19,1355.548
2014-02-05,20,1250.915
2014-02-05,21,1095.893
2014-02-05,22,919.394
2014-02-05,23,855.512
2014-02-05,24,726.649
2014-02-06,1,726.66
2014-02-06,2,668.582
2014-02-06,3,603.623
2014-02-06,4,550.5
2014-02-06,5,599.219
2014-02-06,6,715.375
2014-02-06,7,867.037
2014-02-06,8,1156.05
2014-02-06,9,1160.729
2014-02-06,10,1004.662
2014-02-06,11,935.85
2014-02-06,12,880.8
2014-02-06,13,880.8
2014-02-06,14,880.8
2014-02-06,15,894.563
2014-02-06,16,1045.95
2014-02-06,17,1112.01
2014-02-06,18,1403.775
2014-02-06,19,1417.538
2014-02-06,20,1323.952
2014-02-06,21,1114.212
2014-02-06,22,935.85
2014-02-06,23,853.275
2014-02-06,24,762.167
2014-02-07,1,661.925
2014-02-07,2,605.0
2014-02-07,3,489.775
2014-02-07,4,445.5
2014-02-07,5,470.25
2014-02-07,6,643.5
2014-02-07,7,942.425
2014-02-07,8,1089.275
2014-02-07,9,1078.55
2014-02-07,10,1007.05
2014-02-07,11,921.25
2014-02-07,12,957.275
2014-02-07,13,940.5
2014-02-07,14,895.4
2014-02-07,15,852.225
2014-02-07,16,926.475
2014-02-07,17,950.4
2014-02-07,18,1065.35
2014-02-07,19,1025.75
2014-02-07,20,902.0
2014-02-07,21,909.15
2014-02-07,22,792.55
2014-02-07,23,795.3
2014-02-07,24,632.5
2014-02-08,1,615.725
2014-02-08,2,561.55
2014-02-08,3,477.4
2014-02-08,4,462.0
2014-02-08,5,514.8
2014-02-08,6,623.975
2014-02-08,7,604.725
2014-02-08,8,719.4
2014-02-08,9,808.5
2014-02-08,10,819.5
2014-02-08,11,827.475
2014-02-08,12,828.85
2014-02-08,13,858.0
2014-02-08,14,742.5
2014-02-08,15,780.725
2014-02-08,16,891.0
2014-02-08,17,935.0
2014-02-08,18,994.675
2014-02-08,19,1072.5
2014-02-08,20,954.25
2014-02-08,21,893.75
2014-02-08,22,728.75
2014-02-08,23,690.25
2014-02-08,24,501.05
2014-02-09,1,243.925
2014-02-09,2,94.875
2014-02-09,3,27.5
2014-02-09,4,35.75
2014-02-09,5,27.5
2014-02-09,6,26.675
2014-02-09,7,23.1
2014-02-09,8,24.2
2014-02-09,9,266.75
2014-02-09,10,572.0
2014-02-09,11,750.75
2014-02-09,12,840.125
2014-02-09,13,706.75
2014-02-09,14,605.0
2014-02-09,15,440.825
2014-02-09,16,577.5
2014-02-09,17,737.55
2014-02-09,18,1008.425
2014-02-09,19,1169.575
2014-02-09,20,1072.5
2014-02-09,21,990.0
2014-02-09,22,810.975
2014-02-09,23,849.75
2014-02-09,24,605.0
2014-02-10,1,469.367
2014-02-10,2,441.546
2014-02-10,3,385.63
2014-02-10,4,343.762
2014-02-10,5,383.702
2014-02-10,6,658.326
2014-02-10,7,1011.728
2014-02-10,8,1382.759
2014-02-10,9,1383.585
2014-02-10,10,1300.675
2014-02-10,11,1184.435
2014-02-10,12,1129.345
2014-02-10,13,1138.986
2014-02-10,14,1183.058
2014-02-10,15,1239.525
2014-02-10,16,1334.831
2014-02-10,17,1362.651
2014-02-10,18,1553.538
2014-02-10,19,1680.245
2014-02-10,20,1548.58
2014-02-10,21,1366.232
2014-02-10,22,1151.932
2014-02-10,23,986.111
2014-02-10,24,874.278
2014-02-11,1,834.159
2014-02-11,2,781.852
2014-02-11,3,752.395
2014-02-11,4,743.31
2014-02-11,5,752.395
2014-02-11,6,839.39
2014-02-11,7,1107.257
2014-02-11,8,1397.423
2014-02-11,9,1356.678
2014-02-11,10,1335.205
2014-02-11,11,1211.32
2014-02-11,12,1094.042
2014-02-11,13,993.282
2014-02-11,14,999.339
2014-02-11,15,990.254
2014-02-11,16,1051.921
2014-02-11,17,1014.205
2014-02-11,18,1265.554
2014-02-11,19,1384.484
2014-02-11,20,1108.083
2014-02-11,21,1018.61
2014-02-11,22,867.195
2014-02-11,23,803.876
2014-02-11,24,688.25
2014-02-12,1,751.569
2014-02-12,2,743.31
2014-02-12,3,715.78
2014-02-12,4,714.404
2014-02-12,5,743.31
2014-02-12,6,801.123
2014-02-12,7,953.915
2014-02-12,8,1337.407
2014-02-12,9,1376.5
2014-02-12,10,1355.577
2014-02-12,11,1261.7
2014-02-12,12,1101.2
2014-02-12,13,912.895
2014-02-12,14,901.608
2014-02-12,15,925.008
2014-02-12,16,977.315
2014-02-12,17,1101.2
2014-02-12,18,1376.5
2014-02-12,19,1463.22
2014-02-12,20,1280.696
2014-02-12,21,1010.351
2014-02-12,22,860.313
2014-02-12,23,814.062
2014-02-12,24,663.473
2014-02-13,1,516.738
2014-02-13,2,443.233
2014-02-13,3,385.42
2014-02-13,4,357.89
2014-02-13,5,407.444
2014-02-13,6,522.519
2014-02-13,7,833.333
2014-02-13,8,1076.974
