Den,Hodina,Marginální cena ČR (Kč/MWh)
2015-01-04,7,-55.4
2015-01-04,8,22.714
2015-01-04,9,180.05
2015-01-04,10,332.4
2015-01-04,11,401.65
2015-01-04,12,510.788
2015-01-04,13,480.872
2015-01-04,14,408.852
2015-01-04,15,407.19
2015-01-04,16,443.2
2015-01-04,17,526.3
2015-01-04,18,729.064
2015-01-04,19,820.474
2015-01-04,20,803.3
2015-01-04,21,664.8
2015-01-04,22,595.55
2015-01-04,23,603.86
2015-01-04,24,415.5
2015-01-05,1,531.914
2015-01-05,2,498.15
2015-01-05,3,448.335
2015-01-05,4,426.472
2015-01-05,5,451.933
2015-01-05,6,584.219
2015-01-05,7,809.494
2015-01-05,8,1064.934
2015-01-05,9,1157.645
2015-01-05,10,1242.608
2015-01-05,11,1226.556
2015-01-05,12,1245.375
2015-01-05,13,1247.312
2015-01-05,14,1290.209
2015-01-05,15,1336.702
2015-01-05,16,1350.54
2015-01-05,17,1362.44
2015-01-05,18,1577.475
2015-01-05,19,1660.777
2015-01-05,20,1540.944
2015-01-05,21,1411.425
2015-01-05,22,1221.575
2015-01-05,23,1034.215
2015-01-05,24,882.833
2015-01-06,1,849.129
2015-01-06,2,843.313
2015-01-06,3,775.46
2015-01-06,4,758.843
2015-01-06,5,782.384
2015-01-06,6,800.109
2015-01-06,7,934.706
2015-01-06,8,1171.499
2015-01-06,9,1246.275
2015-01-06,10,1196.424
2015-01-06,11,1127.187
2015-01-06,12,1117.77
2015-01-06,13,1040.501
2015-01-06,14,1049.917
2015-01-06,15,1042.163
2015-01-06,16,1090.352
2015-01-06,17,1181.746
2015-01-06,18,1377.549
2015-01-06,19,1298.896
2015-01-06,20,1118.878
2015-01-06,21,1001.174
2015-01-06,22,918.089
2015-01-06,23,826.973
2015-01-06,24,713.423
2015-01-07,1,766.032
2015-01-07,2,750.195
2015-01-07,3,716.853
2015-01-07,4,727.967
2015-01-07,5,736.303
2015-01-07,6,753.807
2015-01-07,7,925.24
2015-01-07,8,1203.091
2015-01-07,9,1369.8
2015-01-07,10,1401.753
2015-01-07,11,1363.132
2015-01-07,12,1361.465
2015-01-07,13,1339.515
2015-01-07,14,1319.788
2015-01-07,15,1289.224
2015-01-07,16,1261.439
2015-01-07,17,1345.905
2015-01-07,18,1472.605
2015-01-07,19,1389.25
2015-01-07,20,1200.312
2015-01-07,21,1000.26
2015-01-07,22,861.335
2015-01-07,23,727.967
2015-01-07,24,639.055
2015-01-08,1,601.884
2015-01-08,2,529.435
2015-01-08,3,395.404
2015-01-08,4,390.389
2015-01-08,5,424.384
2015-01-08,6,466.46
2015-01-08,7,671.547
2015-01-08,8,863.815
2015-01-08,9,930.691
2015-01-08,10,944.066
2015-01-08,11,957.163
2015-01-08,12,994.781
2015-01-08,13,978.062
2015-01-08,14,980.848
2015-01-08,15,989.208
2015-01-08,16,966.916
2015-01-08,17,994.781
2015-01-08,18,1095.095
2015-01-08,19,1022.924
2015-01-08,20,955.769
2015-01-08,21,771.582
2015-01-08,22,658.171
2015-01-08,23,557.3
2015-01-08,24,389.274
2015-01-09,1,386.947
2015-01-09,2,364.78
2015-01-09,3,279.197
2015-01-09,4,197.823
2015-01-09,5,234.301
2015-01-09,6,364.78
2015-01-09,7,746.396
2015-01-09,8,881.084
2015-01-09,9,805.322
2015-01-09,10,813.74
2015-01-09,11,788.486
2015-01-09,12,785.68
2015-01-09,13,763.232
2015-01-09,14,740.784
2015-01-09,15,701.5
2015-01-09,16,718.617
2015-01-09,17,718.336
2015-01-09,18,853.024
2015-01-09,19,844.606
2015-01-09,20,771.65
2015-01-09,21,666.425
2015-01-09,22,589.541
2015-01-09,23,515.462
2015-01-09,24,336.72
2015-01-10,1,395.646
2015-01-10,2,255.346
2015-01-10,3,143.106
2015-01-10,4,168.36
2015-01-10,5,196.42
2015-01-10,6,84.18
2015-01-10,7,168.36
2015-01-10,8,129.076
2015-01-10,9,275.83
2015-01-10,10,420.9
2015-01-10,11,451.766
2015-01-10,12,474.214
2015-01-10,13,384.422
2015-01-10,14,280.6
2015-01-10,15,248.05
2015-01-10,16,280.6
2015-01-10,17,326.618
2015-01-10,18,501.152
2015-01-10,19,448.96
2015-01-10,20,366.464
2015-01-10,21,308.66
2015-01-10,22,255.346
2015-01-10,23,246.928
2015-01-10,24,42.09
2015-01-11,1,-184.074
2015-01-11,2,-215.781
2015-01-11,3,-140.3
2015-01-11,4,-280.6
2015-01-11,5,-280.6
2015-01-11,6,-140.3
2015-01-11,7,-280.6
2015-01-11,8,-218.587
2015-01-11,9,-210.45
2015-01-11,10,123.745
2015-01-11,11,406.589
2015-01-11,12,446.154
2015-01-11,13,308.66
2015-01-11,14,140.3
2015-01-11,15,112.24
2015-01-11,16,175.375
2015-01-11,17,392.84
2015-01-11,18,584.209
2015-01-11,19,589.26
2015-01-11,20,589.26
2015-01-11,21,448.96
2015-01-11,22,221.674
2015-01-11,23,266.57
2015-01-11,24,14.03
2015-01-12,1,46.678
2015-01-12,2,28.29
2015-01-12,3,0.283
2015-01-12,4,0.0
2015-01-12,5,33.948
2015-01-12,6,268.755
2015-01-12,7,650.67
2015-01-12,8,1075.02
2015-01-12,9,961.86
2015-01-12,10,919.425
2015-01-12,11,910.938
2015-01-12,12,927.912
2015-01-12,13,893.964
2015-01-12,14,882.648
2015-01-12,15,880.102
2015-01-12,16,905.28
2015-01-12,17,905.28
2015-01-12,18,1043.901
2015-01-12,19,1013.631
2015-01-12,20,973.176
2015-01-12,21,888.306
2015-01-12,22,772.317
2015-01-12,23,677.546
2015-01-12,24,396.06
2015-01-13,1,423.877
2015-01-13,2,377.569
2015-01-13,3,342.625
2015-01-13,4,319.328
2015-01-13,5,344.045
2015-01-13,6,436.094
2015-01-13,7,723.887
2015-01-13,8,1090.092
2015-01-13,9,1050.318
2015-01-13,10,937.53
2015-01-13,11,822.47
2015-01-13,12,812.526
2015-01-13,13,823.89
2015-01-13,14,832.413
2015-01-13,15,863.948
2015-01-13,16,922.473
2015-01-13,17,1000.316
2015-01-13,18,1190.379
2015-01-13,19,1181.856
2015-01-13,20,1075.603
2015-01-13,21,954.576
2015-01-13,22,854.573
2015-01-13,23,780.991
2015-01-13,24,648.884
2015-01-14,1,547.662
2015-01-14,2,519.432
2015-01-14,3,462.972
2015-01-14,4,420.627
2015-01-14,5,431.919
2015-01-14,6,551.332
2015-01-14,7,792.416
2015-01-14,8,1098.147
2015-01-14,9,1120.731
2015-01-14,10,968.289
2015-01-14,11,903.36
2015-01-14,12,888.116
2015-01-14,13,885.011
2015-01-14,14,889.245
2015-01-14,15,903.078
2015-01-14,16,1007.811
2015-01-14,17,1084.032
2015-01-14,18,1284.465
2015-01-14,19,1270.915
2015-01-14,20,1109.439
2015-01-14,21,1016.28
2015-01-14,22,889.245
2015-01-14,23,861.015
2015-01-14,24,669.051
2015-01-15,1,610.253
2015-01-15,2,593.549
2015-01-15,3,488.035
2015-01-15,4,467.434
2015-01-15,5,445.44
2015-01-15,6,490.819
2015-01-15,7,773.952
2015-01-15,8,921.782
2015-01-15,9,921.504
2015-01-15,10,876.96
2015-01-15,11,826.848
2015-01-15,12,807.36
2015-01-15,13,785.088
2015-01-15,14,768.384
2015-01-15,15,773.952
2015-01-15,16,786.202
2015-01-15,17,799.008
2015-01-15,18,924.288
2015-01-15,19,904.8
2015-01-15,20,840.768
2015-01-15,21,741.379
2015-01-15,22,672.893
2015-01-15,23,601.344
2015-01-15,24,367.488
2015-01-16,1,326.255
2015-01-16,2,326.532
2015-01-16,3,294.574
2015-01-16,4,322.364
2015-01-16,5,333.48
2015-01-16,6,437.97
2015-01-16,7,778.12
2015-01-16,8,1072.694
2015-01-16,9,1142.169
2015-01-16,10,1139.39
2015-01-16,11,1153.285
2015-01-16,12,1153.285
2015-01-16,13,1156.064
2015-01-16,14,1192.191
2015-01-16,15,1214.979
2015-01-16,16,1225.539
2015-01-16,17,1317.246
2015-01-16,18,1468.979
2015-01-16,19,1488.432
2015-01-16,20,1408.953
2015-01-16,21,1278.34
2015-01-16,22,1082.421
2015-01-16,23,930.965
2015-01-16,24,792.015
2015-01-17,1,792.015
2015-01-17,2,749.774
2015-01-17,3,743.105
2015-01-17,4,703.087
2015-01-17,5,715.593
2015-01-17,6,696.695
2015-01-17,7,667.516
2015-01-17,8,716.704
2015-01-17,9,883.722
2015-01-17,10,989.324
2015-01-17,11,1025.451
2015-01-17,12,1053.241
2015-01-17,13,958.755
2015-01-17,14,897.617
2015-01-17,15,894.838
2015-01-17,16,911.512
2015-01-17,17,1004.608
2015-01-17,18,1143.003
2015-01-17,19,1179.408
2015-01-17,20,1059.077
2015-01-17,21,869.827
2015-01-17,22,797.573
2015-01-17,23,795.628
2015-01-17,24,555.522
2015-01-18,1,544.962
2015-01-18,2,533.846
2015-01-18,3,516.338
2015-01-18,4,532.456
2015-01-18,5,531.345
2015-01-18,6,508.835
2015-01-18,7,451.588
2015-01-18,8,494.662
2015-01-18,9,569.417
2015-01-18,10,722.54
2015-01-18,11,809.245
2015-01-18,12,895.95
2015-01-18,13,886.501
2015-01-18,14,853.153
2015-01-18,15,797.573
2015-01-18,16,820.917
2015-01-18,17,833.7
2015-01-18,18,993.493
2015-01-18,19,1123.55
2015-01-18,20,1092.147
2015-01-18,21,975.429
2015-01-18,22,892.893
2015-01-18,23,905.12
2015-01-18,24,803.131
2015-01-19,1,706.758
2015-01-19,2,698.673
2015-01-19,3,682.502
2015-01-19,4,668.005
2015-01-19,5,701.461
2015-01-19,6,808.52
2015-01-19,7,1128.304
2015-01-19,8,1469.555
2015-01-19,9,1503.29
2015-01-19,10,1466.767
2015-01-19,11,1411.286
2015-01-19,12,1402.643
2015-01-19,13,1357.756
2015-01-19,14,1373.648
2015-01-19,15,1339.634
2015-01-19,16,1387.03
2015-01-19,17,1471.506
2015-01-19,18,1595.572
2015-01-19,19,1678.376
2015-01-19,20,1509.702
2015-01-19,21,1272.443
2015-01-19,22,1066.41
2015-01-19,23,979.982
2015-01-19,24,833.612
2015-01-20,1,863.195
2015-01-20,2,826.997
2015-01-20,3,813.074
2015-01-20,4,824.212
2015-01-20,5,802.214
2015-01-20,6,852.892
2015-01-20,7,1222.674
2015-01-20,8,1500.846
2015-01-20,9,1523.122
2015-01-20,10,1517.553
2015-01-20,11,1495.277
2015-01-20,12,1461.863
2015-01-20,13,1408.957
2015-01-20,14,1395.035
2015-01-20,15,1378.327
2015-01-20,16,1378.327
2015-01-20,17,1425.664
2015-01-20,18,1570.458
2015-01-20,19,1656.778
2015-01-20,20,1505.301
2015-01-20,21,1330.713
2015-01-20,22,1197.613
2015-01-20,23,1063.679
2015-01-20,24,858.183
2015-01-21,1,912.404
2015-01-21,2,878.87
2015-01-21,3,847.013
2015-01-21,4,838.629
2015-01-21,5,857.911
2015-01-21,6,950.13
2015-01-21,7,1170.896
2015-01-21,8,1488.071
2015-01-21,9,1560.728
2015-01-21,10,1509.03
2015-01-21,11,1445.595
2015-01-21,12,1398.927
2015-01-21,13,1337.168
2015-01-21,14,1355.333
2015-01-21,15,1392.779
2015-01-21,16,1380.204
2015-01-21,17,1419.606
2015-01-21,18,1609.911
2015-01-21,19,1640.372
2015-01-21,20,1489.189
2015-01-21,21,1321.798
2015-01-21,22,1140.156
2015-01-21,23,1054.924
2015-01-21,24,894.24
2015-01-22,1,837.0
2015-01-22,2,825.84
2015-01-22,3,809.1
2015-01-22,4,792.36
2015-01-22,5,837.0
2015-01-22,6,909.54
2015-01-22,7,1099.26
2015-01-22,8,1420.389
2015-01-22,9,1487.07
2015-01-22,10,1530.315
2015-01-22,11,1520.55
2015-01-22,12,1537.011
2015-01-22,13,1479.537
2015-01-22,14,1456.38
2015-01-22,15,1406.997
2015-01-22,16,1404.765
2015-01-22,17,1400.58
2015-01-22,18,1562.4
2015-01-22,19,1620.99
2015-01-22,20,1450.8
2015-01-22,21,1261.08
2015-01-22,22,1113.21
2015-01-22,23,1058.247
2015-01-22,24,882.477
2015-01-23,1,857.318
2015-01-23,2,843.401
2015-01-23,3,809.163
2015-01-23,4,804.153
2015-01-23,5,801.648
2015-01-23,6,875.689
2015-01-23,7,1039.359
2015-01-23,8,1411.235
2015-01-23,9,1530.925
2015-01-23,10,1530.925
2015-01-23,11,1503.09
2015-01-23,12,1499.471
2015-01-23,13,1491.956
2015-01-23,14,1459.946
2015-01-23,15,1394.534
2015-01-23,16,1357.513
2015-01-23,17,1352.781
2015-01-23,18,1478.874
2015-01-23,19,1480.822
2015-01-23,20,1363.915
2015-01-23,21,1167.122
2015-01-23,22,988.143
2015-01-23,23,890.72
2015-01-23,24,778.545
2015-01-24,1,809.72
2015-01-24,2,757.39
2015-01-24,3,721.762
2015-01-24,4,723.432
2015-01-24,5,684.184
2015-01-24,6,681.679
2015-01-24,7,678.617
2015-01-24,8,728.999
2015-01-24,9,833.38
2015-01-24,10,932.473
2015-01-24,11,1012.359
2015-01-24,12,1029.895
2015-01-24,13,963.091
2015-01-24,14,942.215
2015-01-24,15,885.153
2015-01-24,16,880.421
2015-01-24,17,949.452
2015-01-24,18,1169.07
2015-01-24,19,1150.977
2015-01-24,20,974.225
2015-01-24,21,832.267
2015-01-24,22,765.463
2015-01-24,23,786.06
2015-01-24,24,695.875
2015-01-25,1,591.494
2015-01-25,2,538.329
2015-01-25,3,500.195
2015-01-25,4,502.978
2015-01-25,5,525.246
2015-01-25,6,526.082
2015-01-25,7,441.741
2015-01-25,8,487.391
2015-01-25,9,594.834
2015-01-25,10,726.772
2015-01-25,11,782.442
2015-01-25,12,857.04
2015-01-25,13,850.359
2015-01-25,14,818.071
2015-01-25,15,794.133
2015-01-25,16,807.493
2015-01-25,17,807.493
2015-01-25,18,1019.318
2015-01-25,19,1085.565
2015-01-25,20,1051.606
2015-01-25,21,874.019
2015-01-25,22,835.05
2015-01-25,23,858.153
2015-01-25,24,751.823
2015-01-26,1,701.091
2015-01-26,2,693.875
2015-01-26,3,691.099
2015-01-26,4,682.773
2015-01-26,5,696.095
2015-01-26,6,772.699
2015-01-26,7,972.813
2015-01-26,8,1247.032
2015-01-26,9,1299.767
2015-01-26,10,1279.506
2015-01-26,11,1199.016
2015-01-26,12,1199.016
2015-01-26,13,1157.939
2015-01-26,14,1169.596
2015-01-26,15,1110.2
2015-01-26,16,1094.935
2015-01-26,17,1104.371
2015-01-26,18,1233.432
2015-01-26,19,1189.857
2015-01-26,20,1081.612
2015-01-26,21,915.915
2015-01-26,22,811.001
2015-01-26,23,777.14
2015-01-26,24,624.488
2015-01-27,1,580.149
2015-01-27,2,557.3
2015-01-27,3,526.648
2015-01-27,4,529.435
2015-01-27,5,526.648
2015-01-27,6,599.098
2015-01-27,7,830.377
2015-01-27,8,1068.623
2015-01-27,9,1100.389
2015-01-27,10,1028.776
2015-01-27,11,1031.005
2015-01-27,12,1025.432
2015-01-27,13,1003.14
2015-01-27,14,1014.286
2015-01-27,15,1048.003
2015-01-27,16,1114.6
2015-01-27,17,1198.195
2015-01-27,18,1382.104
2015-01-27,19,1435.048
2015-01-27,20,1320.801
2015-01-27,21,1149.431
2015-01-27,22,1003.14
2015-01-27,23,973.046
2015-01-27,24,847.096
2015-01-28,1,786.48
2015-01-28,2,746.112
2015-01-28,3,692.938
2015-01-28,4,679.296
2015-01-28,5,696.557
2015-01-28,6,767.27
2015-01-28,7,996.394
2015-01-28,8,1150.07
2015-01-28,9,1177.632
2015-01-28,10,1099.68
2015-01-28,11,999.456
2015-01-28,12,954.912
2015-01-28,13,890.88
2015-01-28,14,857.472
2015-01-28,15,804.576
2015-01-28,16,778.128
2015-01-28,17,751.68
2015-01-28,18,853.296
2015-01-28,19,830.189
2015-01-28,20,728.294
2015-01-28,21,691.824
2015-01-28,22,548.726
2015-01-28,23,477.178
2015-01-28,24,281.184
2015-01-29,1,345.276
2015-01-29,2,319.7
2015-01-29,3,283.56
2015-01-29,4,286.062
2015-01-29,5,308.58
2015-01-29,6,389.2
2015-01-29,7,689.44
2015-01-29,8,886.264
2015-01-29,9,875.7
2015-01-29,10,784.238
2015-01-29,11,778.4
2015-01-29,12,770.06
2015-01-29,13,742.26
2015-01-29,14,764.5
2015-01-29,15,822.88
2015-01-29,16,871.808
2015-01-29,17,981.34
2015-01-29,18,1181.5
2015-01-29,19,1248.22
2015-01-29,20,1169.546
2015-01-29,21,1103.66
2015-01-29,22,917.4
2015-01-29,23,861.8
2015-01-29,24,750.6
2015-01-30,1,711.552
2015-01-30,2,685.147
2015-01-30,3,694.875
2015-01-30,4,680.978
2015-01-30,5,694.597
2015-01-30,6,750.187
2015-01-30,7,974.215
2015-01-30,8,1228.261
2015-01-30,9,1361.955
2015-01-30,10,1306.365
2015-01-30,11,1280.794
2015-01-30,12,1303.586
2015-01-30,13,1281.35
2015-01-30,14,1264.673
2015-01-30,15,1239.657
2015-01-30,16,1224.37
2015-01-30,17,1228.539
2015-01-30,18,1331.381
2015-01-30,19,1359.176
2015-01-30,20,1270.232
2015-01-30,21,1111.8
2015-01-30,22,945.03
2015-01-30,23,869.706
2015-01-30,24,764.918
2015-01-31,1,774.369
2015-01-31,2,731.009
2015-01-31,3,712.664
2015-01-31,4,667.358
2015-01-31,5,676.53
2015-01-31,6,664.301
2015-01-31,7,691.262
2015-01-31,8,749.353
2015-01-31,9,820.23
2015-01-31,10,913.066
2015-01-31,11,930.299
2015-01-31,12,970.046
2015-01-31,13,931.133
2015-01-31,14,889.44
2015-01-31,15,861.645
2015-01-31,16,878.322
2015-01-31,17,893.609
2015-01-31,18,1039.533
2015-01-31,19,1097.903
2015-01-31,20,960.039
2015-01-31,21,878.322
2015-01-31,22,789.378
2015-01-31,23,808.835
2015-01-31,24,704.603
2015-02-01,1,687.926
2015-02-01,2,633.726
2015-02-01,3,591.756
2015-02-01,4,599.816
2015-02-01,5,600.372
2015-02-01,6,642.065
2015-02-01,7,591.756
2015-02-01,8,598.704
2015-02-01,9,685.981
2015-02-01,10,762.973
2015-02-01,11,803.276
2015-02-01,12,843.578
2015-02-01,13,785.487
2015-02-01,14,758.804
2015-02-01,15,708.773
2015-02-01,16,714.332
2015-02-01,17,753.245
2015-02-01,18,928.353
2015-02-01,19,1000.62
2015-02-01,20,895.833
2015-02-01,21,778.26
2015-02-01,22,688.482
2015-02-01,23,694.875
2015-02-01,24,598.704
2015-02-02,1,633.255
2015-02-02,2,610.5
2015-02-02,3,608.835
2015-02-02,4,573.037
2015-02-02,5,623.543
2015-02-02,6,695.97
2015-02-02,7,940.725
2015-02-02,8,1280.108
2015-02-02,9,1310.633
2015-02-02,10,1248.75
2015-02-02,11,1225.44
2015-02-02,12,1221.0
2015-02-02,13,1234.875
2015-02-02,14,1245.975
2015-02-02,15,1221.0
2015-02-02,16,1190.198
2015-02-02,17,1197.69
2015-02-02,18,1376.955
2015-02-02,19,1394.993
2015-02-02,20,1254.3
2015-02-02,21,1131.645
2015-02-02,22,997.335
2015-02-02,23,922.132
2015-02-02,24,806.415
2015-02-03,1,843.6
2015-02-03,2,801.975
2015-02-03,3,771.45
2015-02-03,4,763.125
2015-02-03,5,795.593
2015-02-03,6,917.415
2015-02-03,7,1143.578
2015-02-03,8,1528.748
2015-02-03,9,1538.46
2015-02-03,10,1528.748
2015-02-03,11,1530.135
2015-02-03,12,1471.028
2015-02-03,13,1399.71
2015-02-03,14,1383.06
2015-02-03,15,1350.315
2015-02-03,16,1408.313
2015-02-03,17,1465.478
2015-02-03,18,1762.125
2015-02-03,19,1849.538
2015-02-03,20,1650.57
2015-02-03,21,1388.333
2015-02-03,22,1213.23
2015-02-03,23,1143.3
2015-02-03,24,964.313
2015-02-04,1,902.525
2015-02-04,2,860.87
2015-02-04,3,835.877
2015-02-04,4,850.04
2015-02-04,5,866.702
2015-02-04,6,955.288
2015-02-04,7,1232.988
2015-02-04,8,1680.085
2015-02-04,9,1721.74
2015-02-04,10,1688.416
2015-02-04,11,1619.824
2015-02-04,12,1593.998
2015-02-04,13,1452.371
2015-02-04,14,1449.594
2015-02-04,15,1424.601
2015-02-04,16,1462.646
2015-02-04,17,1524.573
2015-02-04,18,1755.064
2015-02-04,19,1924.461
2015-02-04,20,1653.426
2015-02-04,21,1399.608
2015-02-04,22,1227.989
2015-02-04,23,1166.34
2015-02-04,24,903.08
2015-02-05,1,971.382
2015-02-05,2,898.452
2015-02-05,3,870.722
2015-02-05,4,862.403
2015-02-05,5,901.225
2015-02-05,6,965.004
2015-02-05,7,1258.665
2015-02-05,8,1568.409
2015-02-05,9,1761.964
2015-02-05,10,1730.907
2015-02-05,11,1642.171
2015-02-05,12,1595.03
2015-02-05,13,1434.473
2015-02-05,14,1427.818
2015-02-05,15,1343.519
2015-02-05,16,1256.169
2015-02-05,17,1270.034
2015-02-05,18,1466.917
2015-02-05,19,1497.42
2015-02-05,20,1303.865
2015-02-05,21,1170.483
2015-02-05,22,965.004
2015-02-05,23,893.461
2015-02-05,24,780.045
2015-02-06,1,821.434
2015-02-06,2,783.769
2015-02-06,3,736.964
2015-02-06,4,728.379
2015-02-06,5,742.226
2015-02-06,6,819.772
2015-02-06,7,1039.116
2015-02-06,8,1344.038
2015-02-06,9,1395.828
2015-02-06,10,1348.747
2015-02-06,11,1268.431
2015-02-06,12,1237.967
2015-02-06,13,1192.824
2015-02-06,14,1117.77
2015-02-06,15,1074.289
2015-02-06,16,1116.108
2015-02-06,17,1224.119
2015-02-06,18,1404.413
2015-02-06,19,1460.634
2015-02-06,20,1350.408
2015-02-06,21,1224.119
2015-02-06,22,1044.102
2015-02-06,23,1001.174
2015-02-06,24,866.854
2015-02-07,1,869.346
2015-02-07,2,831.404
2015-02-07,3,789.031
2015-02-07,4,756.074
2015-02-07,5,761.613
2015-02-07,6,747.765
2015-02-07,7,761.613
2015-02-07,8,872.116
2015-02-07,9,903.411
2015-02-07,10,872.393
2015-02-07,11,875.439
2015-02-07,12,848.298
2015-02-07,13,747.765
2015-02-07,14,707.607
2015-02-07,15,678.251
2015-02-07,16,663.849
2015-02-07,17,684.067
2015-02-07,18,819.772
2015-02-07,19,817.003
2015-02-07,20,730.594
2015-02-07,21,553.9
2015-02-07,22,434.811
2015-02-07,23,415.425
2015-02-07,24,283.874
2015-02-08,1,181.956
2015-02-08,2,27.695
2015-02-08,3,6.37
2015-02-08,4,6.37
2015-02-08,5,12.463
2015-02-08,6,27.695
2015-02-08,7,27.695
2015-02-08,8,198.019
2015-02-08,9,275.011
2015-02-08,10,379.145
2015-02-08,11,475.246
2015-02-08,12,553.9
2015-02-08,13,492.694
2015-02-08,14,415.425
2015-02-08,15,443.12
2015-02-08,16,529.251
2015-02-08,17,604.859
2015-02-08,18,836.389
2015-02-08,19,955.478
2015-02-08,20,915.597
2015-02-08,21,830.85
2015-02-08,22,811.464
2015-02-08,23,803.155
2015-02-08,24,570.517
2015-02-09,1,277.2
2015-02-09,2,225.364
2015-02-09,3,166.32
2015-02-09,4,133.333
2015-02-09,5,172.696
2015-02-09,6,277.2
2015-02-09,7,615.661
2015-02-09,8,903.672
2015-02-09,9,1042.272
2015-02-09,10,1117.393
2015-02-09,11,1120.165
2015-02-09,12,1108.8
2015-02-09,13,1039.5
2015-02-09,14,1001.246
2015-02-09,15,1006.236
2015-02-09,16,1004.296
2015-02-09,17,989.05
2015-02-09,18,1216.908
2015-02-09,19,1203.048
2015-02-09,20,1137.906
2015-02-09,21,900.346
2015-02-09,22,832.432
2015-02-09,23,768.953
2015-02-09,24,659.736
2015-02-10,1,719.187
2015-02-10,2,720.85
2015-02-10,3,688.689
2015-02-10,4,716.137
2015-02-10,5,720.85
2015-02-10,6,745.803
2015-02-10,7,975.92
2015-02-10,8,1322.483
2015-02-10,9,1330.8
2015-02-10,10,1314.165
2015-02-10,11,1344.663
2015-02-10,12,1350.208
2015-02-10,13,1336.345
2015-02-10,14,1314.165
2015-02-10,15,1283.668
2015-02-10,16,1283.668
2015-02-10,17,1341.89
2015-02-10,18,1547.055
2015-02-10,19,1718.95
2015-02-10,20,1580.325
2015-02-10,21,1272.578
2015-02-10,22,1131.18
2015-02-10,23,1043.846
2015-02-10,24,881.655
2015-02-11,1,874.688
2015-02-11,2,841.472
2015-02-11,3,799.398
2015-02-11,4,802.72
2015-02-11,5,831.507
2015-02-11,6,914.824
2015-02-11,7,1270.235
2015-02-11,8,1667.72
2015-02-11,9,1609.315
2015-02-11,10,1519.632
2015-02-11,11,1470.915
2015-02-11,12,1467.04
2015-02-11,13,1375.696
2015-02-11,14,1331.408
2015-02-11,15,1295.424
2015-02-11,16,1345.248
2015-02-11,17,1383.17
2015-02-11,18,1674.086
2015-02-11,19,2037.248
2015-02-11,20,1653.88
2015-02-11,21,1433.824
2015-02-11,22,1240.064
2015-02-11,23,1151.211
2015-02-11,24,885.76
2015-02-12,1,847.773
2015-02-12,2,858.855
2015-02-12,3,853.314
2015-02-12,4,842.232
2015-02-12,5,875.478
2015-02-12,6,911.494
2015-02-12,7,1249.218
2015-02-12,8,1638.751
2015-02-12,9,1579.185
2015-02-12,10,1429.855
2015-02-12,11,1340.922
2015-02-12,12,1291.33
2015-02-12,13,1219.02
2015-02-12,14,1216.25
2015-02-12,15,1189.93
2015-02-12,16,1231.21
2015-02-12,17,1329.84
2015-02-12,18,1516.572
2015-02-12,19,2050.17
2015-02-12,20,1709.399
2015-02-12,21,1405.475
2015-02-12,22,1221.791
2015-02-12,23,922.854
2015-02-12,24,858.855
2015-02-13,1,909.632
2015-02-13,2,877.57
2015-02-13,3,858.775
2015-02-13,4,859.604
2015-02-13,5,881.716
2015-02-13,6,917.648
2015-02-13,7,1249.328
2015-02-13,8,1553.092
2015-02-13,9,1617.216
2015-02-13,10,1440.597
