Den,Hodina,Marginální cena ČR (Kč/MWh)
2018-01-22,15,1104.9
2018-01-22,16,1111.758
2018-01-22,17,1147.318
2018-01-22,18,1295.146
2018-01-22,19,1268.73
2018-01-22,20,1185.672
2018-01-22,21,1044.956
2018-01-22,22,965.2
2018-01-22,23,898.398
2018-01-22,24,790.702
2018-01-23,1,838.365
2018-01-23,2,791.366
2018-01-23,3,772.82
2018-01-23,4,745.129
2018-01-23,5,753.004
2018-01-23,6,863.77
2018-01-23,7,1069.551
2018-01-23,8,1282.444
2018-01-23,9,1371.87
2018-01-23,10,1319.028
2018-01-23,11,1231.38
2018-01-23,12,1216.9
2018-01-23,13,1157.452
2018-01-23,14,1090.129
2018-01-23,15,1017.724
2018-01-23,16,1008.579
2018-01-23,17,1062.183
2018-01-23,18,1168.63
2018-01-23,19,1117.566
2018-01-23,20,964.628
2018-01-23,21,891.97
2018-01-23,22,692.794
2018-01-23,23,613.277
2018-01-23,24,355.924
2018-01-24,1,701.619
2018-01-24,2,410.821
2018-01-24,3,295.111
2018-01-24,4,277.602
2018-01-24,5,410.314
2018-01-24,6,839.659
2018-01-24,7,1211.91
2018-01-24,8,1319.5
2018-01-24,9,1343.353
2018-01-24,10,1383.191
2018-01-24,11,1299.961
2018-01-24,12,1222.314
2018-01-24,13,1245.405
2018-01-24,14,1301.738
2018-01-24,15,1245.405
2018-01-24,16,1223.583
2018-01-24,17,1446.375
2018-01-24,18,1626.284
2018-01-24,19,1280.423
2018-01-24,20,1243.375
2018-01-24,21,898.275
2018-01-24,22,494.051
2018-01-24,23,384.178
2018-01-24,24,267.453
2018-01-25,1,348.721
2018-01-25,2,456.84
2018-01-25,3,420.8
2018-01-25,4,293.139
2018-01-25,5,585.263
2018-01-25,6,406.08
2018-01-25,7,869.519
2018-01-25,8,1028.398
2018-01-25,9,1040.58
2018-01-25,10,1027.89
2018-01-25,11,1022.56
2018-01-25,12,1029.667
2018-01-25,13,1052.255
2018-01-25,14,1081.442
2018-01-25,15,1091.848
2018-01-25,16,1107.329
2018-01-25,17,1167.988
2018-01-25,18,1243.366
2018-01-25,19,1249.457
2018-01-25,20,1203.266
2018-01-25,21,1169.764
2018-01-25,22,1027.89
2018-01-25,23,1001.495
2018-01-25,24,897.183
2018-01-26,1,878.044
2018-01-26,2,840.011
2018-01-26,3,830.123
2018-01-26,4,801.725
2018-01-26,5,816.938
2018-01-26,6,906.188
2018-01-26,7,1106.999
2018-01-26,8,1343.815
2018-01-26,9,1344.322
2018-01-26,10,1310.093
2018-01-26,11,1278.399
2018-01-26,12,1267.75
2018-01-26,13,1255.073
2018-01-26,14,1220.843
2018-01-26,15,1191.685
2018-01-26,16,1190.164
2018-01-26,17,1224.647
2018-01-26,18,1302.486
2018-01-26,19,1334.687
2018-01-26,20,1260.651
2018-01-26,21,1181.543
2018-01-26,22,1039.809
2018-01-26,23,1006.594
2018-01-26,24,902.638
2018-01-27,1,869.676
2018-01-27,2,829.109
2018-01-27,3,768.257
2018-01-27,4,764.96
2018-01-27,5,768.257
2018-01-27,6,784.737
2018-01-27,7,766.228
2018-01-27,8,874.748
2018-01-27,9,951.066
2018-01-27,10,1052.233
2018-01-27,11,1065.164
2018-01-27,12,1061.867
2018-01-27,13,997.212
2018-01-27,14,915.316
2018-01-27,15,843.054
2018-01-27,16,816.431
2018-01-27,17,843.561
2018-01-27,18,887.425
2018-01-27,19,859.535
2018-01-27,20,760.65
2018-01-27,21,570.488
2018-01-27,22,348.885
2018-01-27,23,282.962
2018-01-27,24,76.065
2018-01-28,1,284.737
2018-01-28,2,280.933
2018-01-28,3,283.976
2018-01-28,4,279.919
2018-01-28,5,278.905
2018-01-28,6,50.456
2018-01-28,7,279.919
2018-01-28,8,126.775
2018-01-28,9,202.84
2018-01-28,10,481.491
2018-01-28,11,532.201
2018-01-28,12,752.029
2018-01-28,13,582.911
2018-01-28,14,658.976
2018-01-28,15,430.781
2018-01-28,16,304.26
2018-01-28,17,557.81
2018-01-28,18,570.488
2018-01-28,19,684.585
2018-01-28,20,659.23
2018-01-28,21,498.986
2018-01-28,22,380.071
2018-01-28,23,343.307
2018-01-28,24,234.534
2018-01-29,1,298.228
2018-01-29,2,280.016
2018-01-29,3,271.162
2018-01-29,4,167.959
2018-01-29,5,319.982
2018-01-29,6,860.03
2018-01-29,7,1339.117
2018-01-29,8,1447.38
2018-01-29,9,1377.313
2018-01-29,10,1210.366
2018-01-29,11,1198.224
2018-01-29,12,1188.865
2018-01-29,13,1179.506
2018-01-29,14,1116.774
2018-01-29,15,1074.785
2018-01-29,16,1084.397
2018-01-29,17,1062.39
2018-01-29,18,1160.282
2018-01-29,19,1019.136
2018-01-29,20,971.581
2018-01-29,21,986.505
2018-01-29,22,789.457
2018-01-29,23,407.502
2018-01-29,24,240.303
2018-01-30,1,336.889
2018-01-30,2,334.609
2018-01-30,3,285.216
2018-01-30,4,283.949
2018-01-30,5,328.783
2018-01-30,6,468.605
2018-01-30,7,861.22
2018-01-30,8,1168.473
2018-01-30,9,1141.623
2018-01-30,10,1046.129
2018-01-30,11,1006.108
2018-01-30,12,977.231
2018-01-30,13,990.403
2018-01-30,14,993.189
2018-01-30,15,997.242
2018-01-30,16,1082.098
2018-01-30,17,1164.927
2018-01-30,18,1299.429
2018-01-30,19,1346.036
2018-01-30,20,1286.764
2018-01-30,21,1139.85
2018-01-30,22,1020.546
2018-01-30,23,962.54
2018-01-30,24,796.375
2018-01-31,1,783.37
2018-01-31,2,762.396
2018-01-31,3,679.258
2018-01-31,4,600.668
2018-01-31,5,596.119
2018-01-31,6,707.56
2018-01-31,7,871.31
2018-01-31,8,1111.88
2018-01-31,9,1195.271
2018-01-31,10,1283.716
2018-01-31,11,1185.163
2018-01-31,12,1111.627
2018-01-31,13,1161.915
2018-01-31,14,1135.887
2018-01-31,15,1086.357
2018-01-31,16,1033.543
2018-01-31,17,1053.001
2018-01-31,18,1111.88
2018-01-31,19,1011.053
2018-01-31,20,1012.569
2018-01-31,21,985.53
2018-01-31,22,732.83
2018-01-31,23,672.182
2018-01-31,24,512.728
2018-02-01,1,571.747
2018-02-01,2,543.703
2018-02-01,3,506.816
2018-02-01,4,435.063
2018-02-01,5,492.668
2018-02-01,6,624.046
2018-02-01,7,869.369
2018-02-01,8,986.598
2018-02-01,9,1018.432
2018-02-01,10,1021.969
2018-02-01,11,1035.612
2018-02-01,12,1108.881
2018-02-01,13,1139.452
2018-02-01,14,1113.681
2018-02-01,15,1021.969
2018-02-01,16,1031.065
2018-02-01,17,1033.086
2018-02-01,18,1154.863
2018-02-01,19,1187.455
2018-02-01,20,1129.346
2018-02-01,21,1028.286
2018-02-01,22,911.056
2018-02-01,23,882.506
2018-02-01,24,783.215
2018-02-02,1,775.348
2018-02-02,2,750.158
2018-02-02,3,728.999
2018-02-02,4,699.526
2018-02-02,5,734.037
2018-02-02,6,824.217
2018-02-02,7,1005.081
2018-02-02,8,1242.119
2018-02-02,9,1259.5
2018-02-02,10,1229.776
2018-02-02,11,1183.93
2018-02-02,12,1155.717
2018-02-02,13,1125.993
2018-02-02,14,1090.979
2018-02-02,15,1089.971
2018-02-02,16,1106.849
2018-02-02,17,1142.367
2018-02-02,18,1255.218
2018-02-02,19,1332.299
2018-02-02,20,1256.981
2018-02-02,21,1119.947
2018-02-02,22,1041.103
2018-02-02,23,1007.6
2018-02-02,24,920.191
2018-02-03,1,829.255
2018-02-03,2,790.462
2018-02-03,3,781.898
2018-02-03,4,770.814
2018-02-03,5,774.341
2018-02-03,6,788.195
2018-02-03,7,795.5
2018-02-03,8,910.367
2018-02-03,9,1032.79
2018-02-03,10,1114.909
2018-02-03,11,1129.772
2018-02-03,12,1126.749
2018-02-03,13,1089.216
2018-02-03,14,1028.004
2018-02-03,15,964.777
2018-02-03,16,955.961
2018-02-03,17,1006.341
2018-02-03,18,1125.237
2018-02-03,19,1200.807
2018-02-03,20,1108.108
2018-02-03,21,1001.051
2018-02-03,22,908.855
2018-02-03,23,904.321
2018-02-03,24,790.714
2018-02-04,1,760.99
2018-02-04,2,724.213
2018-02-04,3,729.502
2018-02-04,4,730.51
2018-02-04,5,713.129
2018-02-04,6,723.205
2018-02-04,7,717.411
2018-02-04,8,729.502
2018-02-04,9,791.722
2018-02-04,10,851.422
2018-02-04,11,871.322
2018-02-04,12,903.313
2018-02-04,13,858.223
2018-02-04,14,805.072
2018-02-04,15,783.157
2018-02-04,16,805.828
2018-02-04,17,881.65
2018-02-04,18,1066.545
2018-02-04,19,1158.74
2018-02-04,20,1098.284
2018-02-04,21,978.38
2018-02-04,22,869.811
2018-02-04,23,872.078
2018-02-04,24,801.294
2018-02-05,1,794.556
2018-02-05,2,782.712
2018-02-05,3,768.6
2018-02-05,4,765.072
2018-02-05,5,759.78
2018-02-05,6,882.0
2018-02-05,7,1131.984
2018-02-05,8,1411.452
2018-02-05,9,1484.28
2018-02-05,10,1418.76
2018-02-05,11,1335.348
2018-02-05,12,1294.524
2018-02-05,13,1237.068
2018-02-05,14,1257.228
2018-02-05,15,1247.148
2018-02-05,16,1285.2
2018-02-05,17,1360.296
2018-02-05,18,1546.524
2018-02-05,19,1605.744
2018-02-05,20,1478.484
2018-02-05,21,1313.424
2018-02-05,22,1156.176
2018-02-05,23,1058.4
2018-02-05,24,907.452
2018-02-06,1,958.74
2018-02-06,2,938.556
2018-02-06,3,910.803
2018-02-06,4,903.991
2018-02-06,5,915.849
2018-02-06,6,971.355
2018-02-06,7,1190.351
2018-02-06,8,1551.393
2018-02-06,9,1662.909
2018-02-06,10,1607.151
2018-02-06,11,1503.708
2018-02-06,12,1403.797
2018-02-06,13,1299.345
2018-02-06,14,1257.968
2018-02-06,15,1261.248
2018-02-06,16,1326.089
2018-02-06,17,1485.29
2018-02-06,18,1626.83
2018-02-06,19,1677.795
2018-02-06,20,1549.374
2018-02-06,21,1286.73
2018-02-06,22,1086.656
2018-02-06,23,1009.2
2018-02-06,24,947.387
2018-02-07,1,883.05
2018-02-07,2,895.665
2018-02-07,3,870.435
2018-02-07,4,857.82
2018-02-07,5,883.05
2018-02-07,6,928.464
2018-02-07,7,1072.275
2018-02-07,8,1456.023
2018-02-07,9,1603.114
2018-02-07,10,1559.971
2018-02-07,11,1462.583
2018-02-07,12,1342.993
2018-02-07,13,1311.96
2018-02-07,14,1279.161
2018-02-07,15,1275.376
2018-02-07,16,1322.557
2018-02-07,17,1386.641
2018-02-07,18,1564.008
2018-02-07,19,1665.432
2018-02-07,20,1511.277
2018-02-07,21,1204.228
2018-02-07,22,1059.66
2018-02-07,23,968.832
2018-02-07,24,905.0
2018-02-08,1,903.771
2018-02-08,2,883.575
2018-02-08,3,886.1
2018-02-08,4,881.051
2018-02-08,5,869.943
2018-02-08,6,908.82
2018-02-08,7,1098.158
2018-02-08,8,1477.337
2018-02-08,9,1615.175
2018-02-08,10,1553.072
2018-02-08,11,1462.695
2018-02-08,12,1274.873
2018-02-08,13,1208.983
2018-02-08,14,1204.944
2018-02-08,15,1237.005
2018-02-08,16,1303.147
2018-02-08,17,1356.666
2018-02-08,18,1526.818
2018-02-08,19,1629.817
2018-02-08,20,1429.624
2018-02-08,21,1166.319
2018-02-08,22,1012.325
2018-02-08,23,971.933
2018-02-08,24,905.033
2018-02-09,1,855.816
2018-02-09,2,847.456
2018-02-09,3,820.854
2018-02-09,4,831.241
2018-02-09,5,823.641
2018-02-09,6,847.202
2018-02-09,7,937.395
2018-02-09,8,1260.923
2018-02-09,9,1312.1
2018-02-09,10,1261.683
2018-02-09,11,1226.214
2018-02-09,12,1140.075
2018-02-09,13,1079.271
2018-02-09,14,1023.534
2018-02-09,15,1048.869
2018-02-09,16,1088.138
2018-02-09,17,1191.252
2018-02-09,18,1317.673
2018-02-09,19,1301.206
2018-02-09,20,1221.654
2018-02-09,21,1071.671
2018-02-09,22,1008.08
2018-02-09,23,992.372
2018-02-09,24,938.915
2018-02-10,1,899.393
2018-02-10,2,865.697
2018-02-10,3,851.256
2018-02-10,4,846.189
2018-02-10,5,848.469
2018-02-10,6,853.79
2018-02-10,7,861.39
2018-02-10,8,934.862
2018-02-10,9,1045.069
2018-02-10,10,1121.58
2018-02-10,11,1105.619
2018-02-10,12,1081.298
2018-02-10,13,1052.163
2018-02-10,14,998.452
2018-02-10,15,969.064
2018-02-10,16,962.73
2018-02-10,17,1013.4
2018-02-10,18,1125.127
2018-02-10,19,1165.41
2018-02-10,20,1076.738
2018-02-10,21,894.579
2018-02-10,22,809.96
2018-02-10,23,770.437
2018-02-10,24,671.378
2018-02-11,1,380.025
2018-02-11,2,289.326
2018-02-11,3,86.899
2018-02-11,4,54.47
2018-02-11,5,126.675
2018-02-11,6,86.899
2018-02-11,7,32.936
2018-02-11,8,76.765
2018-02-11,9,211.294
2018-02-11,10,289.326
2018-02-11,11,304.02
2018-02-11,12,304.02
2018-02-11,13,286.032
2018-02-11,14,304.02
2018-02-11,15,304.02
2018-02-11,16,328.088
2018-02-11,17,380.025
2018-02-11,18,609.053
2018-02-11,19,734.462
2018-02-11,20,709.127
2018-02-11,21,651.363
2018-02-11,22,577.385
2018-02-11,23,555.343
2018-02-11,24,364.317
2018-02-12,1,379.818
2018-02-12,2,360.041
2018-02-12,3,352.688
2018-02-12,4,337.729
2018-02-12,5,375.254
2018-02-12,6,544.625
2018-02-12,7,856.999
2018-02-12,8,1051.979
2018-02-12,9,1088.744
2018-02-12,10,1082.405
2018-02-12,11,1019.778
2018-02-12,12,965.265
2018-02-12,13,991.127
2018-02-12,14,976.421
2018-02-12,15,994.93
2018-02-12,16,1036.766
2018-02-12,17,1086.462
2018-02-12,18,1195.488
2018-02-12,19,1301.472
2018-02-12,20,1202.588
2018-02-12,21,1086.462
2018-02-12,22,942.952
2018-02-12,23,891.228
2018-02-12,24,781.948
2018-02-13,1,835.42
2018-02-13,2,807.243
2018-02-13,3,804.705
